"","logFC","logCPM","F","PValue","FDR","geneName","fullGeneName"
"ENSG00000108551",2.83725753227742,6.9140558033251,1324.95266731447,1.04254192144655e-17,1.23579128306742e-14,"RASD1","ras related dexamethasone induced 1 [Source:HGNC Symbol;Acc:HGNC:15828]"
"ENSG00000120129",2.71777630986988,5.00252207255671,1051.64645738403,7.38627223269464e-17,8.02580030350878e-14,"DUSP1","dual specificity phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:3064]"
"ENSG00000162772",3.20113672053152,4.30476256210932,809.003449034008,6.7647455866831e-16,6.78503982344315e-13,"ATF3","activating transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:785]"
"ENSG00000171223",1.47655415011765,7.15848075686612,776.56363866384,9.54761746948378e-16,8.89224172747136e-13,"JUNB","JunB proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:6205]"
"ENSG00000128016",1.45720622193303,6.14709320322972,732.322168077946,1.56373103202865e-15,1.35929926177477e-12,"ZFP36","ZFP36 ring finger protein [Source:HGNC Symbol;Acc:HGNC:12862]"
"ENSG00000142871",2.61305476186797,4.9834712486253,661.734237773697,3.66224039456287e-15,2.98449703154408e-12,"CYR61","cysteine rich angiogenic inducer 61 [Source:HGNC Symbol;Acc:HGNC:2654]"
"ENSG00000143384",0.86239435348279,9.3590288534187,632.009661447547,5.38321577429339e-15,4.12892649888303e-12,"MCL1","MCL1, BCL2 family apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:6943]"
"ENSG00000159200",2.86954738477376,4.84210043182187,516.109714522533,2.92449335996482e-14,2.11847049558785e-11,"RCAN1","regulator of calcineurin 1 [Source:HGNC Symbol;Acc:HGNC:3040]"
"ENSG00000118523",5.83122525671275,3.20039275610266,465.701098778716,6.8746947070476e-14,4.71784969922072e-11,"CTGF","connective tissue growth factor [Source:HGNC Symbol;Acc:HGNC:2500]"
"ENSG00000144655",1.33545903607006,4.74847005181538,448.197486587281,9.44711897488889e-14,6.15904921567881e-11,"CSRNP1","cysteine and serine rich nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:14300]"
"ENSG00000135625",5.48795290716803,2.65028994741611,444.49154661784,1.01203115244624e-13,6.28374961749831e-11,"EGR4","early growth response 4 [Source:HGNC Symbol;Acc:HGNC:3241]"
"ENSG00000164949",3.51013945481856,2.10090850692237,377.144389985153,3.93437451811134e-13,2.33183224280245e-10,"GEM","GTP binding protein overexpressed in skeletal muscle [Source:HGNC Symbol;Acc:HGNC:4234]"
"ENSG00000136997",0.745953033173364,6.47965541922593,273.853124685768,5.38831193211314e-12,3.05470431664449e-09,"MYC","MYC proto-oncogene, bHLH transcription factor [Source:HGNC Symbol;Acc:HGNC:7553]"
"ENSG00000130513",1.28520407468447,5.36693718235074,245.858673034103,1.28868084195512e-11,7.00129562427199e-09,"GDF15","growth differentiation factor 15 [Source:HGNC Symbol;Acc:HGNC:30142]"
"ENSG00000173334",0.787788610866946,5.43747139948974,202.698615747658,6.04791868882139e-11,2.96836600160532e-08,"TRIB1","tribbles pseudokinase 1 [Source:HGNC Symbol;Acc:HGNC:16891]"
"ENSG00000130066",0.880763224699845,5.77096585466804,202.28651948418,6.1466279655912e-11,2.96836600160532e-08,"SAT1","spermidine/spermine N1-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10540]"
"ENSG00000120875",0.666155004506056,6.75666853709889,200.4497001331,6.60903446566825e-11,3.07768572849458e-08,"DUSP4","dual specificity phosphatase 4 [Source:HGNC Symbol;Acc:HGNC:3070]"
"ENSG00000137331",0.738637148318996,7.94457998554985,197.029108018618,7.57737869094231e-11,3.40694623279989e-08,"IER3","immediate early response 3 [Source:HGNC Symbol;Acc:HGNC:5392]"
"ENSG00000143333",0.765676888739987,7.35916348738113,188.200530879114,1.08967823611527e-10,4.73610484023568e-08,"RGS16","regulator of G protein signaling 16 [Source:HGNC Symbol;Acc:HGNC:9997]"
"ENSG00000139289",0.870196073407127,5.17373847974312,175.668893164062,1.87661688691809e-10,7.89329277049193e-08,"PHLDA1","pleckstrin homology like domain family A member 1 [Source:HGNC Symbol;Acc:HGNC:8933]"
"ENSG00000153443",0.64508845925837,5.72645893039279,127.217862980856,2.28803541550414e-09,9.29455397936421e-07,"UBALD1","UBA like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29576]"
"ENSG00000153487",0.845631420432162,4.65902309361378,126.756092665125,2.35232979000705e-09,9.29455397936421e-07,"ING1","inhibitor of growth family member 1 [Source:HGNC Symbol;Acc:HGNC:6062]"
"ENSG00000163660",0.451033594673908,7.06565560553693,126.106862943491,2.44616386209539e-09,9.38103841113581e-07,"CCNL1","cyclin L1 [Source:HGNC Symbol;Acc:HGNC:20569]"
"ENSG00000087074",0.955477645679141,3.616884829977,118.440000466669,3.93707724110573e-09,1.46673000419365e-06,"PPP1R15A","protein phosphatase 1 regulatory subunit 15A [Source:HGNC Symbol;Acc:HGNC:14375]"
"ENSG00000179094",1.12129072152703,3.81112489783197,102.608521168213,1.153655945013e-08,4.17847774084014e-06,"PER1","period circadian clock 1 [Source:HGNC Symbol;Acc:HGNC:8845]"
"ENSG00000100650",0.390791553620874,8.07814653784228,96.391767362573,1.83106067073765e-08,6.26240359272123e-06,"SRSF5","serine and arginine rich splicing factor 5 [Source:HGNC Symbol;Acc:HGNC:10787]"
"ENSG00000158050",0.954372875192352,3.22348938511171,96.2189022463504,1.85540500442855e-08,6.26240359272123e-06,"DUSP2","dual specificity phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:3068]"
"ENSG00000112658",0.481499441382454,6.46784629524706,96.0948224277707,1.87310177249887e-08,6.26240359272123e-06,"SRF","serum response factor [Source:HGNC Symbol;Acc:HGNC:11291]"
"ENSG00000162891",1.3871137684871,3.70765391961643,91.8229027929134,2.61429649754614e-08,8.52195300787604e-06,"IL20","interleukin 20 [Source:HGNC Symbol;Acc:HGNC:6002]"
"ENSG00000119508",1.61150362210841,2.04183240067918,83.3567034244837,5.27336461720111e-08,1.56271366462921e-05,"NR4A3","nuclear receptor subfamily 4 group A member 3 [Source:HGNC Symbol;Acc:HGNC:7982]"
"ENSG00000146278",0.799980810322529,4.86244263101934,75.1605197185705,1.1039140285077e-07,3.19865222615821e-05,"PNRC1","proline rich nuclear receptor coactivator 1 [Source:HGNC Symbol;Acc:HGNC:17278]"
"ENSG00000109321",0.525123507675577,5.3949519877998,71.0691285353182,1.63708954291799e-07,4.64043707611037e-05,"AREG","amphiregulin [Source:HGNC Symbol;Acc:HGNC:651]"
"ENSG00000173812",0.298579628901171,8.02842186610089,69.3584720785617,1.94100561623512e-07,5.38484515533823e-05,"EIF1","eukaryotic translation initiation factor 1 [Source:HGNC Symbol;Acc:HGNC:3249]"
"ENSG00000159176",0.315929244901892,7.92115757210238,67.8841992238257,2.25404445707627e-07,5.87809713516351e-05,"CSRP1","cysteine and glycine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:2469]"
"ENSG00000135346",3.93292709296314,-0.725529778330509,61.7877006955411,4.30735513324161e-07,0.000102455358226481,"CGA","glycoprotein hormones, alpha polypeptide [Source:HGNC Symbol;Acc:HGNC:1885]"
"ENSG00000137801",0.355141415136888,7.23616360138717,61.0239370968437,4.68805270323899e-07,0.000109156284281309,"THBS1","thrombospondin 1 [Source:HGNC Symbol;Acc:HGNC:11785]"
"ENSG00000095739",0.350711011302553,6.15802379939512,60.2293334569119,5.12447697877042e-07,0.000117224658466996,"BAMBI","BMP and activin membrane bound inhibitor [Source:HGNC Symbol;Acc:HGNC:30251]"
"ENSG00000112245",0.391953181040355,8.32133601012896,59.500747704956,5.56482489414298e-07,0.000125103020335742,"PTP4A1","protein tyrosine phosphatase type IVA, member 1 [Source:HGNC Symbol;Acc:HGNC:9634]"
"ENSG00000134107",0.308563924206993,6.90276773636206,56.8327833626754,7.57837017360359e-07,0.000167481980836639,"BHLHE40","basic helix-loop-helix family member e40 [Source:HGNC Symbol;Acc:HGNC:1046]"
"ENSG00000165997",0.296834195795297,7.05018562926725,39.3668640895049,7.98775167185972e-06,0.00140366962102578,"ARL5B","ADP ribosylation factor like GTPase 5B [Source:HGNC Symbol;Acc:HGNC:23052]"
"ENSG00000101608",0.253063869031863,8.16993021818681,38.2095828451867,9.57852603194568e-06,0.001643347380665,"MYL12A","myosin light chain 12A [Source:HGNC Symbol;Acc:HGNC:16701]"
"ENSG00000134294",0.276134401660274,8.14712059392932,36.5064698915882,1.26043086100178e-05,0.00210686400959676,"SLC38A2","solute carrier family 38 member 2 [Source:HGNC Symbol;Acc:HGNC:13448]"
"ENSG00000078401",0.573640692258713,3.64899239684486,36.4251401331701,1.27734872168832e-05,0.00210686400959676,"EDN1","endothelin 1 [Source:HGNC Symbol;Acc:HGNC:3176]"
"ENSG00000124171",0.305450181275793,8.39191399531055,36.406437615712,1.2812749257465e-05,0.00210686400959676,"PARD6B","par-6 family cell polarity regulator beta [Source:HGNC Symbol;Acc:HGNC:16245]"
"ENSG00000075624",0.180397395400464,11.8221536934955,36.3525941732894,1.29265373700238e-05,0.00210686400959676,"ACTB","actin beta [Source:HGNC Symbol;Acc:HGNC:132]"
"ENSG00000152049",0.377741700020033,5.98604713465922,34.614270852201,1.72839994723075e-05,0.00274836669657826,"KCNE4","potassium voltage-gated channel subfamily E regulatory subunit 4 [Source:HGNC Symbol;Acc:HGNC:6244]"
"ENSG00000107968",0.618539769937395,3.21934737119144,33.0129504704399,2.27930307336869e-05,0.00349645091454758,"MAP3K8","mitogen-activated protein kinase kinase kinase 8 [Source:HGNC Symbol;Acc:HGNC:6860]"
"ENSG00000067064",0.19340842087405,7.76954670230071,28.1636175870227,5.59180233996319e-05,0.00775654369263617,"IDI1","isopentenyl-diphosphate delta isomerase 1 [Source:HGNC Symbol;Acc:HGNC:5387]"
"ENSG00000130522",0.466057626917146,7.23237420262751,27.5294104729062,6.33454515719341e-05,0.00842817696986172,"JUND","JunD proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:6206]"
"ENSG00000204569",0.258875530320242,7.09254448549834,26.7109950849663,7.46125177145101e-05,0.00962324447420174,"PPP1R10","protein phosphatase 1 regulatory subunit 10 [Source:HGNC Symbol;Acc:HGNC:9284]"
"ENSG00000138166",0.266515962432963,5.34575766985328,26.5941450515919,7.63968943765517e-05,0.00967125345413453,"DUSP5","dual specificity phosphatase 5 [Source:HGNC Symbol;Acc:HGNC:3071]"
"ENSG00000204618",0.778208994085642,1.74650134027387,25.3974213935245,9.76968750985356e-05,0.0119053229384094,"RNF39","ring finger protein 39 [Source:HGNC Symbol;Acc:HGNC:18064]"
"ENSG00000179820",0.259534373453893,5.44906032794713,25.2056284755868,0.000101692889642003,0.012207260682011,"MYADM","myeloid associated differentiation marker [Source:HGNC Symbol;Acc:HGNC:7544]"
"ENSG00000148154",0.196645223014846,7.15604192671851,25.1890384523995,0.000102047044584646,0.012207260682011,"UGCG","UDP-glucose ceramide glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:12524]"
"ENSG00000148339",0.25254775641366,6.08305392827462,25.0670086248951,0.000104694871129974,0.0124101493151249,"SLC25A25","solute carrier family 25 member 25 [Source:HGNC Symbol;Acc:HGNC:20663]"
"ENSG00000198142",0.266452114813761,5.19876600954024,24.9502247454588,0.000107301016889999,0.0124347789332377,"SOWAHC","sosondowah ankyrin repeat domain family member C [Source:HGNC Symbol;Acc:HGNC:26149]"
"ENSG00000127528",0.787377303535362,1.61006804967339,24.9298261928589,0.00010776363367251,0.0124347789332377,"KLF2","Kruppel like factor 2 [Source:HGNC Symbol;Acc:HGNC:6347]"
"ENSG00000019186",0.355214479750558,4.57845978929762,24.3142827257364,0.000122830234554651,0.0136887472509238,"CYP24A1","cytochrome P450 family 24 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2602]"
"ENSG00000123975",0.399855104663536,7.26881180956192,24.2109207514601,0.000125584414755473,0.0138770778304798,"CKS2","CDC28 protein kinase regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:2000]"
"ENSG00000105219",1.33003609334962,0.229512783320167,23.9724326721531,0.000132206661063021,0.0143653554466728,"CNTD2","cyclin N-terminal domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25805]"
"ENSG00000186352",1.11236962599483,1.00898665135419,23.877933182558,0.000134938017809411,0.0145409654067513,"ANKRD37","ankyrin repeat domain 37 [Source:HGNC Symbol;Acc:HGNC:29593]"
"ENSG00000102195",3.2738920785725,-1.52837843769298,23.675691834401,0.000140998190517332,0.0150694705422581,"GPR50","G protein-coupled receptor 50 [Source:HGNC Symbol;Acc:HGNC:4506]"
"ENSG00000172803",1.7400689810959,-0.275439821379871,23.2534884781601,0.000154656191781384,0.0162625974567537,"SNX32","sorting nexin 32 [Source:HGNC Symbol;Acc:HGNC:26423]"
"ENSG00000184545",0.390686012215091,4.35608832853914,23.0581281254529,0.000161472059203582,0.0167097950790119,"DUSP8","dual specificity phosphatase 8 [Source:HGNC Symbol;Acc:HGNC:3074]"
"ENSG00000161960",0.527882261763154,3.55824942747736,22.8668408477832,0.00016847304292034,0.0172970079262859,"EIF4A1","eukaryotic translation initiation factor 4A1 [Source:HGNC Symbol;Acc:HGNC:3282]"
"ENSG00000129514",0.19716218407725,8.10232484436782,22.662927171831,0.000176312504311801,0.0178212305714851,"FOXA1","forkhead box A1 [Source:HGNC Symbol;Acc:HGNC:5021]"
"ENSG00000159840",0.264817953645524,6.10164983260639,22.4943800813309,0.000183101093737041,0.0183650397018252,"ZYX","zyxin [Source:HGNC Symbol;Acc:HGNC:13200]"
"ENSG00000165943",0.252665455753856,5.81388215416277,21.9711984202411,0.000206108911288576,0.0198524568860654,"MOAP1","modulator of apoptosis 1 [Source:HGNC Symbol;Acc:HGNC:16658]"
"ENSG00000112309",1.73074964573277,-0.341948103502751,21.369018402778,0.000236687609914038,0.0217335897582333,"B3GAT2","beta-1,3-glucuronyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:922]"
"ENSG00000185022",0.752466753174874,1.45980283112585,20.50667582513,0.000289716413431712,0.0256980429573884,"MAFF","MAF bZIP transcription factor F [Source:HGNC Symbol;Acc:HGNC:6780]"
"ENSG00000178935",0.365394807784076,4.17927983530405,19.6195320702827,0.000358561231278085,0.0305573849322546,"ZNF552","zinc finger protein 552 [Source:HGNC Symbol;Acc:HGNC:26135]"
"ENSG00000184786",0.513731640716214,2.43508023119831,18.7598747956814,0.000443196203322623,0.0370438159943826,"TCTE3","t-complex-associated-testis-expressed 3 [Source:HGNC Symbol;Acc:HGNC:11695]"
"ENSG00000141622",0.63707554996277,1.83856116580748,18.6676260606297,0.000453536508632822,0.0376666403570915,"RNF165","ring finger protein 165 [Source:HGNC Symbol;Acc:HGNC:31696]"
"ENSG00000142178",2.18796616592868,-1.38268995973159,18.5877584825904,0.000462707550510188,0.0381850870322933,"SIK1","salt inducible kinase 1 [Source:HGNC Symbol;Acc:HGNC:11142]"
"ENSG00000185650",0.224177565214736,6.98447412222248,18.3724108379173,0.000488487910209623,0.0398087116326455,"ZFP36L1","ZFP36 ring finger protein like 1 [Source:HGNC Symbol;Acc:HGNC:1107]"
"ENSG00000116285",0.218141377108312,5.86597569389842,18.1328325376903,0.00051907722186883,0.0414826312426591,"ERRFI1","ERBB receptor feedback inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:18185]"
"ENSG00000108654",0.135973398091659,10.8367738379435,17.9995162386124,0.000537024635792249,0.0416801442029472,"DDX5","DEAD-box helicase 5 [Source:HGNC Symbol;Acc:HGNC:2746]"
"ENSG00000261150",0.34286166074969,5.94148631893656,17.9411944644588,0.000545093805016434,0.0420560835716526,"EPPK1","epiplakin 1 [Source:HGNC Symbol;Acc:HGNC:15577]"
"ENSG00000185829",0.365646959189628,3.57482901741964,17.7683255288156,0.000569820490765631,0.0434496454917723,"ARL17A","ADP ribosylation factor like GTPase 17A [Source:HGNC Symbol;Acc:HGNC:24096]"
"ENSG00000157557",0.231232637733349,5.52374762015603,17.6637880899346,0.000585381766343538,0.0443767026241476,"ETS2","ETS proto-oncogene 2, transcription factor [Source:HGNC Symbol;Acc:HGNC:3489]"
"ENSG00000107372",0.161071316056756,6.97296940969471,17.5218004667221,0.000607285927207181,0.0455080529014623,"ZFAND5","zinc finger AN1-type containing 5 [Source:HGNC Symbol;Acc:HGNC:13008]"
"ENSG00000221995",0.772022622886692,1.606518367933,17.3495119712451,0.000635107375202376,0.0470520742344533,"TIAF1","TGFB1-induced anti-apoptotic factor 1 [Source:HGNC Symbol;Acc:HGNC:11803]"
"ENSG00000139278",1.01981731717741,0.368315158641206,17.1784215501868,0.000664156251974423,0.0481107409416361,"GLIPR1","GLI pathogenesis related 1 [Source:HGNC Symbol;Acc:HGNC:17001]"
"ENSG00000013588",0.193716627306131,6.49977016800792,17.0981958810836,0.000678287949189377,0.0488629644722668,"GPRC5A","G protein-coupled receptor class C group 5 member A [Source:HGNC Symbol;Acc:HGNC:9836]"
"ENSG00000075426",0.188923355813307,5.97686002907581,16.9902568540171,0.000697835969111483,0.0497217661270198,"FOSL2","FOS like 2, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:3798]"
"ENSG00000198355",0.189710619855831,6.88988691785324,16.7628164080202,0.000741127481516712,0.0522354661161968,"PIM3","Pim-3 proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:19310]"
"ENSG00000255423",0.55400440275466,2.21451818196241,16.421498080082,0.000811858521453543,0.0558690439835398,"EBLN2","endogenous Bornavirus like nucleoprotein 2 [Source:HGNC Symbol;Acc:HGNC:25493]"
"ENSG00000149573",0.175002500512417,6.49083771489424,16.3937904905571,0.000817924480800713,0.0558690439835398,"MPZL2","myelin protein zero like 2 [Source:HGNC Symbol;Acc:HGNC:3496]"
"ENSG00000184205",0.183757604969911,6.15228126779592,16.2656580749609,0.000846644995415079,0.0571520854434588,"TSPYL2","TSPY like 2 [Source:HGNC Symbol;Acc:HGNC:24358]"
"ENSG00000182704",0.205755824264785,7.58751146159645,16.2204136593176,0.000857055094514514,0.0572034894226762,"TSKU","tsukushi, small leucine rich proteoglycan [Source:HGNC Symbol;Acc:HGNC:28850]"
"ENSG00000188996",1.92751912477899,-1.27562818829454,16.0842804591862,0.000889253010854518,0.0588577157793506,"HUS1B","HUS1 checkpoint clamp component B [Source:HGNC Symbol;Acc:HGNC:16485]"
"ENSG00000125657",0.77876685569433,1.00486071031988,15.9201760845475,0.000929883236962849,0.0612360986199929,"TNFSF9","TNF superfamily member 9 [Source:HGNC Symbol;Acc:HGNC:11939]"
"ENSG00000204386",0.189480816103388,5.80121582574832,15.6751534527474,0.000994479593960805,0.0640894537377502,"NEU1","neuraminidase 1 [Source:HGNC Symbol;Acc:HGNC:7758]"
"ENSG00000167874",1.08310086327648,0.24809924602895,15.33995851798,0.00109115457619324,0.0687321957438822,"TMEM88","transmembrane protein 88 [Source:HGNC Symbol;Acc:HGNC:32371]"
"ENSG00000241343",0.274803860781503,4.58514208680753,15.3152397392449,0.00109869088098871,0.0688741846019797,"RPL36A","ribosomal protein L36a [Source:HGNC Symbol;Acc:HGNC:10359]"
"ENSG00000117616",0.218851903756554,5.76022484092154,14.9014935912443,0.00123391369961272,0.0762511882902858,"RSRP1","arginine and serine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:25234]"
"ENSG00000137449",0.338162505269838,4.12290014944716,14.5646638151366,0.00135786137898226,0.0812163051401364,"CPEB2","cytoplasmic polyadenylation element binding protein 2 [Source:HGNC Symbol;Acc:HGNC:21745]"
"ENSG00000169744",1.83766552721187,-0.913329692043877,14.5079511830173,0.00138007511844142,0.0820850210748865,"LDB2","LIM domain binding 2 [Source:HGNC Symbol;Acc:HGNC:6533]"
"ENSG00000011478",0.300128369765879,4.93021278078679,14.481089716965,0.00139073854568029,0.0820850210748865,"QPCTL","glutaminyl-peptide cyclotransferase like [Source:HGNC Symbol;Acc:HGNC:25952]"
"ENSG00000222009",0.944733207669976,0.220807055380712,14.1744531068271,0.00151924940977029,0.0884352368481912,"BTBD19","BTB domain containing 19 [Source:HGNC Symbol;Acc:HGNC:27145]"
"ENSG00000150991",0.240505197802812,9.79232561802971,13.974734801074,0.0016101038524005,0.0928944430595141,"UBC","ubiquitin C [Source:HGNC Symbol;Acc:HGNC:12468]"
"ENSG00000137869",0.711148115641678,1.2835212388259,13.5508778061977,0.00182385286222331,0.100767870637838,"CYP19A1","cytochrome P450 family 19 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2594]"
"ENSG00000113448",0.297586994044124,3.89026651612948,13.4646275092845,0.00187114716224324,0.102512133817183,"PDE4D","phosphodiesterase 4D [Source:HGNC Symbol;Acc:HGNC:8783]"
"ENSG00000115705",0.41008883985211,2.77094350138894,13.4365354099299,0.00188684720563569,0.10293975194261,"TPO","thyroid peroxidase [Source:HGNC Symbol;Acc:HGNC:12015]"
"ENSG00000079215",0.899773757485596,0.343120178354676,13.1074660775999,0.00208220763761786,0.10991864529109,"SLC1A3","solute carrier family 1 member 3 [Source:HGNC Symbol;Acc:HGNC:10941]"
"ENSG00000204740",0.16153985500882,6.42912585369523,13.0799878530306,0.0020995221937028,0.110385765660044,"MALRD1","MAM and LDL receptor class A domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24331]"
"ENSG00000188321",0.708866862560712,1.5696776658092,12.6169794397561,0.00241701428074399,0.123589996888709,"ZNF559","zinc finger protein 559 [Source:HGNC Symbol;Acc:HGNC:28197]"
"ENSG00000198517",0.203554463535029,6.12356793801813,12.5088149152433,0.00249874080033264,0.126791215796756,"MAFK","MAF bZIP transcription factor K [Source:HGNC Symbol;Acc:HGNC:6782]"
"ENSG00000185950",0.596196220573476,1.85208638902215,12.2578888053584,0.00270056844727945,0.132878158430478,"IRS2","insulin receptor substrate 2 [Source:HGNC Symbol;Acc:HGNC:6126]"
"ENSG00000176909",1.06712057958899,-0.250633603318844,12.2087437331238,0.00274220764313088,0.133416587532774,"MAMSTR","MEF2 activating motif and SAP domain containing transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:26689]"
"ENSG00000145975",1.60665356289694,-1.15202799857948,12.02003692762,0.00290893608997321,0.139447123813091,"FAM217A","family with sequence similarity 217 member A [Source:HGNC Symbol;Acc:HGNC:21362]"
"ENSG00000188785",0.46594330077051,2.38208947179188,11.7918358629402,0.00312597955834634,0.146617436911072,"ZNF548","zinc finger protein 548 [Source:HGNC Symbol;Acc:HGNC:26561]"
"ENSG00000177425",0.148819514748269,6.51002473517822,11.7252840754863,0.00319266464126585,0.147248166671788,"PAWR","pro-apoptotic WT1 regulator [Source:HGNC Symbol;Acc:HGNC:8614]"
"ENSG00000186395",0.174148973662455,5.36264905643662,11.7164709988644,0.00320161471850254,0.147248166671788,"KRT10","keratin 10 [Source:HGNC Symbol;Acc:HGNC:6413]"
"ENSG00000213462",0.256338412594685,4.24662996245999,11.7110004015095,0.0032071845490289,0.147248166671788,"ERV3-1","endogenous retrovirus group 3 member 1, envelope [Source:HGNC Symbol;Acc:HGNC:3454]"
"ENSG00000185101",0.420641389766878,2.62372517762199,11.6504616749915,0.00326955444549051,0.149061959492136,"ANO9","anoctamin 9 [Source:HGNC Symbol;Acc:HGNC:20679]"
"ENSG00000171522",1.53271839682536,-0.467845279404784,11.5111342488371,0.00341834647456269,0.153167765229632,"PTGER4","prostaglandin E receptor 4 [Source:HGNC Symbol;Acc:HGNC:9596]"
"ENSG00000167604",0.31192366412271,3.47014638075486,11.394743121564,0.00354849814963989,0.156313741125522,"NFKBID","NFKB inhibitor delta [Source:HGNC Symbol;Acc:HGNC:15671]"
"ENSG00000187609",0.266144974346167,4.27662196375868,11.3810678172386,0.00356415288587265,0.156474712050147,"EXD3","exonuclease 3'-5' domain containing 3 [Source:HGNC Symbol;Acc:HGNC:26023]"
"ENSG00000164327",0.175430593506432,5.92582430860465,11.3294190087694,0.0036239824531102,0.157599935100735,"RICTOR","RPTOR independent companion of MTOR complex 2 [Source:HGNC Symbol;Acc:HGNC:28611]"
"ENSG00000078804",0.575562724981118,2.11764712055333,11.3276569489576,0.00362604344890104,0.157599935100735,"TP53INP2","tumor protein p53 inducible nuclear protein 2 [Source:HGNC Symbol;Acc:HGNC:16104]"
"ENSG00000164442",0.189090691548906,5.854529898468,11.2565237778161,0.00371035608948685,0.160728681231957,"CITED2","Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2 [Source:HGNC Symbol;Acc:HGNC:1987]"
"ENSG00000136944",0.143848883424945,6.49448365851952,11.222237331847,0.0037517812764973,0.161318160968684,"LMX1B","LIM homeobox transcription factor 1 beta [Source:HGNC Symbol;Acc:HGNC:6654]"
"ENSG00000164251",0.301424989259874,3.30401807921729,11.1221143692969,0.00387576058633578,0.163019491242685,"F2RL1","F2R like trypsin receptor 1 [Source:HGNC Symbol;Acc:HGNC:3538]"
"ENSG00000182504",0.207621152230872,5.09462947128742,11.1088946694996,0.00389247204698058,0.16319595826553,"CEP97","centrosomal protein 97 [Source:HGNC Symbol;Acc:HGNC:26244]"
"ENSG00000164171",0.143733845650683,6.26800139372708,11.0935398801191,0.00391198442311166,0.163351486309632,"ITGA2","integrin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6137]"
"ENSG00000256436",1.56586777309615,-0.9954918869235,11.0862885288042,0.00392123745800405,0.163351486309632,"TAS2R31","taste 2 receptor member 31 [Source:HGNC Symbol;Acc:HGNC:19113]"
