"","logFC","logCPM","F","PValue","FDR","geneName","fullGeneName"
"ENSG00000135346",6.14110866028105,1.2517893596264,369.919567631595,8.09201130737917e-14,2.1026282181094e-11,"CGA","glycoprotein hormones, alpha polypeptide [Source:HGNC Symbol;Acc:HGNC:1885]"
"ENSG00000086544",0.997441554795641,5.62161564922436,347.308803422997,1.42295008365759e-13,3.62489558566262e-11,"ITPKC","inositol-trisphosphate 3-kinase C [Source:HGNC Symbol;Acc:HGNC:14897]"
"ENSG00000132510",0.910364483878415,6.01665352523492,298.595006321652,5.46274906270018e-13,1.33427709964269e-10,"KDM6B","lysine demethylase 6B [Source:HGNC Symbol;Acc:HGNC:29012]"
"ENSG00000130164",0.740166721512094,8.02884874149554,298.087237181501,5.54579459518974e-13,1.33427709964269e-10,"LDLR","low density lipoprotein receptor [Source:HGNC Symbol;Acc:HGNC:6547]"
"ENSG00000204386",0.862208405810846,6.18998752222325,295.944120667891,5.91202504180868e-13,1.39652780623961e-10,"NEU1","neuraminidase 1 [Source:HGNC Symbol;Acc:HGNC:7758]"
"ENSG00000197019",1.03361397786624,5.02691079630973,295.208227484263,6.04388823036819e-13,1.40218206944542e-10,"SERTAD1","SERTA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17932]"
"ENSG00000107968",1.56702028012392,3.85314191245874,282.80612227301,8.83591649521912e-13,2.0139688965945e-10,"MAP3K8","mitogen-activated protein kinase kinase kinase 8 [Source:HGNC Symbol;Acc:HGNC:6860]"
"ENSG00000100650",0.781003294363843,8.30514457368541,256.778485214314,2.06882042438956e-12,4.63415775063262e-10,"SRSF5","serine and arginine rich splicing factor 5 [Source:HGNC Symbol;Acc:HGNC:10787]"
"ENSG00000112245",0.733027189938311,8.51751367072875,252.633082886339,2.38663014763803e-12,5.16784981301888e-10,"PTP4A1","protein tyrosine phosphatase type IVA, member 1 [Source:HGNC Symbol;Acc:HGNC:9634]"
"ENSG00000179820",0.810574311605037,5.76726379480772,249.535078457281,2.65944426498904e-12,5.66418030995699e-10,"MYADM","myeloid associated differentiation marker [Source:HGNC Symbol;Acc:HGNC:7544]"
"ENSG00000137801",0.739840502003706,7.45728214260323,231.895166976946,5.04988807212036e-12,1.05819590053206e-09,"THBS1","thrombospondin 1 [Source:HGNC Symbol;Acc:HGNC:11785]"
"ENSG00000157557",0.869788756686189,5.89557539336427,230.409865586776,5.34099901329396e-12,1.10143268540818e-09,"ETS2","ETS proto-oncogene 2, transcription factor [Source:HGNC Symbol;Acc:HGNC:3489]"
"ENSG00000109321",1.0212709784204,5.70081515292815,223.293542400565,7.01942483526611e-12,1.42494324155902e-09,"AREG","amphiregulin [Source:HGNC Symbol;Acc:HGNC:651]"
"ENSG00000116285",0.768414551861458,6.18014020376016,222.737173350443,7.17343695153655e-12,1.43380450575943e-09,"ERRFI1","ERBB receptor feedback inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:18185]"
"ENSG00000114541",1.12137380110153,4.49255683004236,215.817359059434,9.43663080390371e-12,1.85758647582299e-09,"FRMD4B","FERM domain containing 4B [Source:HGNC Symbol;Acc:HGNC:24886]"
"ENSG00000143367",0.777187368623469,5.8630940108497,213.794769278042,1.02398264293752e-11,1.98560932791706e-09,"TUFT1","tuftelin 1 [Source:HGNC Symbol;Acc:HGNC:12422]"
"ENSG00000166483",0.712462209459988,6.16687907682624,203.135848412748,1.59412273279145e-11,3.00157138325023e-09,"WEE1","WEE1 G2 checkpoint kinase [Source:HGNC Symbol;Acc:HGNC:12761]"
"ENSG00000222009",2.8855329961202,1.67648032619456,200.284549005953,1.80101594559418e-11,3.3426855950228e-09,"BTBD19","BTB domain containing 19 [Source:HGNC Symbol;Acc:HGNC:27145]"
"ENSG00000143333",0.752510093744819,7.34369330744793,198.62034221844,1.93539971957632e-11,3.49232127176883e-09,"RGS16","regulator of G protein signaling 16 [Source:HGNC Symbol;Acc:HGNC:9997]"
"ENSG00000205189",0.828795563691743,5.01541911584023,195.98932746896,2.17107026607385e-11,3.86391025983992e-09,"ZBTB10","zinc finger and BTB domain containing 10 [Source:HGNC Symbol;Acc:HGNC:30953]"
"ENSG00000129514",0.607558052234414,8.32878046884371,193.561164302548,2.41700580969827e-11,4.24347830805405e-09,"FOXA1","forkhead box A1 [Source:HGNC Symbol;Acc:HGNC:5021]"
"ENSG00000019186",1.00737857255416,4.97193283191026,189.596563180805,2.8875792342073e-11,5.00205725477616e-09,"CYP24A1","cytochrome P450 family 24 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2602]"
"ENSG00000163659",1.00477789739833,5.1266181765858,189.036009656802,2.96193950737513e-11,5.06335764208128e-09,"TIPARP","TCDD inducible poly(ADP-ribose) polymerase [Source:HGNC Symbol;Acc:HGNC:23696]"
"ENSG00000175592",2.39036934427582,1.79991573317908,185.12382826597,3.54393382166354e-11,5.9795828845523e-09,"FOSL1","FOS like 1, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:13718]"
"ENSG00000007944",0.699543922158623,5.65521077178191,182.85940208015,3.93794993171243e-11,6.5592109631805e-09,"MYLIP","myosin regulatory light chain interacting protein [Source:HGNC Symbol;Acc:HGNC:21155]"
"ENSG00000067064",0.654974480151429,8.02680322501759,181.079609742727,4.28173901411029e-11,7.04156370523048e-09,"IDI1","isopentenyl-diphosphate delta isomerase 1 [Source:HGNC Symbol;Acc:HGNC:5387]"
"ENSG00000130844",0.957142019572311,5.57389133296608,180.591229731491,4.38179086016081e-11,7.11602835690116e-09,"ZNF331","zinc finger protein 331 [Source:HGNC Symbol;Acc:HGNC:15489]"
"ENSG00000107372",0.598808172925236,7.21318954044931,175.236228621219,5.66623269663569e-11,8.9775238042306e-09,"ZFAND5","zinc finger AN1-type containing 5 [Source:HGNC Symbol;Acc:HGNC:13008]"
"ENSG00000013441",0.777642674480643,5.9187985486644,173.792312914205,6.08034482897684e-11,9.51757108651411e-09,"CLK1","CDC like kinase 1 [Source:HGNC Symbol;Acc:HGNC:2068]"
"ENSG00000100906",0.654006204230546,6.35601135477301,171.480410177063,6.81492870271224e-11,1.05404230601949e-08,"NFKBIA","NFKB inhibitor alpha [Source:HGNC Symbol;Acc:HGNC:7797]"
"ENSG00000011478",0.976460454193058,5.33364867087899,171.198513772104,6.91102364236664e-11,1.05632963719562e-08,"QPCTL","glutaminyl-peptide cyclotransferase like [Source:HGNC Symbol;Acc:HGNC:25952]"
"ENSG00000167460",0.529887999714997,9.17896499428752,170.916495591157,7.00866262326128e-11,1.05879703257454e-08,"TPM4","tropomyosin 4 [Source:HGNC Symbol;Acc:HGNC:12013]"
"ENSG00000130522",1.14456269325244,7.65581889717271,167.297218898998,8.40708864103806e-11,1.24119199573144e-08,"JUND","JunD proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:6206]"
"ENSG00000204569",0.614955847380862,7.28999327228285,164.116903210158,9.89372610185118e-11,1.42821432794723e-08,"PPP1R10","protein phosphatase 1 regulatory subunit 10 [Source:HGNC Symbol;Acc:HGNC:9284]"
"ENSG00000167767",0.549630392134525,7.40527475845138,163.416812984476,1.02587024411988e-10,1.44870719691364e-08,"KRT80","keratin 80 [Source:HGNC Symbol;Acc:HGNC:27056]"
"ENSG00000059728",0.934099378053028,4.69853664961899,160.926830074928,1.16827421076968e-10,1.62481090707156e-08,"MXD1","MAX dimerization protein 1 [Source:HGNC Symbol;Acc:HGNC:6761]"
"ENSG00000184205",0.588194984071028,6.37381202702541,155.588009270787,1.5534085137696e-10,2.12440878009417e-08,"TSPYL2","TSPY like 2 [Source:HGNC Symbol;Acc:HGNC:24358]"
"ENSG00000111859",1.35664685924759,3.07972812623446,154.119512024913,1.6826385277186e-10,2.27717080751251e-08,"NEDD9","neural precursor cell expressed, developmentally down-regulated 9 [Source:HGNC Symbol;Acc:HGNC:7733]"
"ENSG00000148339",0.613327694426392,6.28291955870578,153.352757847781,1.75480826464369e-10,2.34024001252077e-08,"SLC25A25","solute carrier family 25 member 25 [Source:HGNC Symbol;Acc:HGNC:20663]"
"ENSG00000013588",0.571212712961247,6.70613324527483,153.244538973146,1.76526725082386e-10,2.34024001252077e-08,"GPRC5A","G protein-coupled receptor class C group 5 member A [Source:HGNC Symbol;Acc:HGNC:9836]"
"ENSG00000104140",0.644898737258495,5.83191324199549,151.417025604401,1.95272618057426e-10,2.56260793313342e-08,"RHOV","ras homolog family member V [Source:HGNC Symbol;Acc:HGNC:18313]"
"ENSG00000108821",0.993698204802217,4.29050873730356,149.950606456936,2.11912075847349e-10,2.75316168940876e-08,"COL1A1","collagen type I alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2197]"
"ENSG00000172602",1.23849466529369,3.61036020993246,149.021234816166,2.23267146577624e-10,2.87196709736286e-08,"RND1","Rho family GTPase 1 [Source:HGNC Symbol;Acc:HGNC:18314]"
"ENSG00000174010",0.867582438236535,4.61647543581792,145.717508061746,2.69429294973474e-10,3.43178960813271e-08,"KLHL15","kelch like family member 15 [Source:HGNC Symbol;Acc:HGNC:29347]"
"ENSG00000167874",2.482477727931,1.27714682084654,144.341496996688,2.91694132394004e-10,3.67931084277951e-08,"TMEM88","transmembrane protein 88 [Source:HGNC Symbol;Acc:HGNC:32371]"
"ENSG00000132326",0.766118970638049,5.04663894471818,138.874457688349,4.02612991028496e-10,5.02956536484829e-08,"PER2","period circadian clock 2 [Source:HGNC Symbol;Acc:HGNC:8846]"
"ENSG00000198517",0.68301836227322,6.39215436830361,135.751950440944,4.86447682921614e-10,6.01897933001677e-08,"MAFK","MAF bZIP transcription factor K [Source:HGNC Symbol;Acc:HGNC:6782]"
"ENSG00000173812",0.461725858488783,8.11362505906784,134.649628309744,5.20518809306708e-10,6.37979280237052e-08,"EIF1","eukaryotic translation initiation factor 1 [Source:HGNC Symbol;Acc:HGNC:3249]"
"ENSG00000134294",0.550284556463376,8.29662605371005,133.864315621515,5.46401355312646e-10,6.57627841342521e-08,"SLC38A2","solute carrier family 38 member 2 [Source:HGNC Symbol;Acc:HGNC:13448]"
"ENSG00000162783",0.532864068308142,7.04224374619047,133.856281790831,5.46673390278573e-10,6.57627841342521e-08,"IER5","immediate early response 5 [Source:HGNC Symbol;Acc:HGNC:5393]"
"ENSG00000117616",0.688577133968715,6.02401853939233,128.975740142902,7.43385741671416e-10,8.78006141435913e-08,"RSRP1","arginine and serine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:25234]"
"ENSG00000188785",1.35700452894361,2.94690021801322,128.47541219339,7.67624527685293e-10,8.98466474206065e-08,"ZNF548","zinc finger protein 548 [Source:HGNC Symbol;Acc:HGNC:26561]"
"ENSG00000133639",0.917218484769419,4.3955978046527,126.13759724341,8.93095770050099e-10,1.03599109325812e-07,"BTG1","BTG anti-proliferation factor 1 [Source:HGNC Symbol;Acc:HGNC:1130]"
"ENSG00000156030",0.499335470540485,6.86342717900712,125.420703276707,9.3599691924102e-10,1.07614796236985e-07,"ELMSAN1","ELM2 and Myb/SANT domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19853]"
"ENSG00000127528",1.80461348927291,2.30289559318355,124.517754902866,9.9331009212599e-10,1.13202497516674e-07,"KLF2","Kruppel like factor 2 [Source:HGNC Symbol;Acc:HGNC:6347]"
"ENSG00000078401",0.935563230679732,3.86836318336832,124.181057277809,1.01566667782265e-09,1.14743838941494e-07,"EDN1","endothelin 1 [Source:HGNC Symbol;Acc:HGNC:3176]"
"ENSG00000158050",1.1090264924493,3.32055604716512,122.173563823617,1.16108933814461e-09,1.30042005872196e-07,"DUSP2","dual specificity phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:3068]"
"ENSG00000141026",0.784073557243215,4.53389579872853,119.789833841609,1.36447384246064e-09,1.51514907361099e-07,"MED9","mediator complex subunit 9 [Source:HGNC Symbol;Acc:HGNC:25487]"
"ENSG00000188215",0.997858210253462,3.62368028158803,118.295733412738,1.51190905978219e-09,1.66463750039748e-07,"DCUN1D3","defective in cullin neddylation 1 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28734]"
"ENSG00000138166",0.564175383018957,5.50841394427747,118.104854322024,1.53198232138613e-09,1.6725642285251e-07,"DUSP5","dual specificity phosphatase 5 [Source:HGNC Symbol;Acc:HGNC:3071]"
"ENSG00000128590",0.889409935597732,4.63696310755283,114.539180645448,1.96681175555378e-09,2.12940152734623e-07,"DNAJB9","DnaJ heat shock protein family (Hsp40) member B9 [Source:HGNC Symbol;Acc:HGNC:6968]"
"ENSG00000159840",0.649378088948964,6.3164852889324,113.424808692992,2.12949217336265e-09,2.28647622448988e-07,"ZYX","zyxin [Source:HGNC Symbol;Acc:HGNC:13200]"
"ENSG00000163874",0.7772802821593,5.05850624504145,112.42713000696,2.2878372092719e-09,2.43635910023447e-07,"ZC3H12A","zinc finger CCCH-type containing 12A [Source:HGNC Symbol;Acc:HGNC:26259]"
"ENSG00000198142",0.596077080629852,5.38067695780252,111.825642675639,2.38957223468165e-09,2.52400995715317e-07,"SOWAHC","sosondowah ankyrin repeat domain family member C [Source:HGNC Symbol;Acc:HGNC:26149]"
"ENSG00000137449",0.851369097238905,4.42442158500482,110.908769672241,2.55441995825937e-09,2.6763729111053e-07,"CPEB2","cytoplasmic polyadenylation element binding protein 2 [Source:HGNC Symbol;Acc:HGNC:21745]"
"ENSG00000070444",0.673609100859853,4.64048669171265,109.669893766779,2.7974956429802e-09,2.90760507148791e-07,"MNT","MAX network transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:7188]"
"ENSG00000111912",0.835200049404889,4.33540265853704,108.098119983402,3.14348316045937e-09,3.14154870928371e-07,"NCOA7","nuclear receptor coactivator 7 [Source:HGNC Symbol;Acc:HGNC:21081]"
"ENSG00000198732",3.59188904039641,0.712785091685122,106.017046027802,3.67659124975352e-09,3.61865708460589e-07,"SMOC1","SPARC related modular calcium binding 1 [Source:HGNC Symbol;Acc:HGNC:20318]"
"ENSG00000116717",0.791318128771077,4.79076817129898,104.158778200304,4.23809517913514e-09,4.13994981709201e-07,"GADD45A","growth arrest and DNA damage inducible alpha [Source:HGNC Symbol;Acc:HGNC:4095]"
"ENSG00000155850",0.600216973097465,7.41734369894281,103.483883670482,4.46500453408299e-09,4.32905514229897e-07,"SLC26A2","solute carrier family 26 member 2 [Source:HGNC Symbol;Acc:HGNC:10994]"
"ENSG00000173846",0.767339693300593,4.30290711035722,100.920253693964,5.45795734171801e-09,5.17589648055477e-07,"PLK3","polo like kinase 3 [Source:HGNC Symbol;Acc:HGNC:2154]"
"ENSG00000186352",1.85362318319575,1.53652591610685,92.4550602336167,1.09400462103061e-08,1.00803603095246e-06,"ANKRD37","ankyrin repeat domain 37 [Source:HGNC Symbol;Acc:HGNC:29593]"
"ENSG00000123975",0.768518857885604,7.48296886649993,89.0537647676775,1.4687794476427e-08,1.3438297594207e-06,"CKS2","CDC28 protein kinase regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:2000]"
"ENSG00000102195",4.64665266150076,-0.459943729434099,85.8137617169108,1.96192347053985e-08,1.7578834296037e-06,"GPR50","G protein-coupled receptor 50 [Source:HGNC Symbol;Acc:HGNC:4506]"
"ENSG00000149573",0.42568319974349,6.62200335717981,85.2972836325754,2.05630314120181e-08,1.82340915897683e-06,"MPZL2","myelin protein zero like 2 [Source:HGNC Symbol;Acc:HGNC:3496]"
"ENSG00000198355",0.454156901296023,7.02953602881675,85.2609755983475,2.06312458720438e-08,1.82340915897683e-06,"PIM3","Pim-3 proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:19310]"
"ENSG00000100221",0.419826970532362,6.27119545716396,84.7488606371859,2.16205536603592e-08,1.89793400780667e-06,"JOSD1","Josephin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28953]"
"ENSG00000095739",0.443170037752332,6.20335219065993,84.4691636761783,2.21829606203418e-08,1.93423506294953e-06,"BAMBI","BMP and activin membrane bound inhibitor [Source:HGNC Symbol;Acc:HGNC:30251]"
"ENSG00000162891",1.31396582555521,3.65287750268703,83.8101088839669,2.35732910384899e-08,2.0417613144804e-06,"IL20","interleukin 20 [Source:HGNC Symbol;Acc:HGNC:6002]"
"ENSG00000106546",0.498097727540045,6.2497927006112,81.8406217379969,2.83367809698661e-08,2.42204906816118e-06,"AHR","aryl hydrocarbon receptor [Source:HGNC Symbol;Acc:HGNC:348]"
"ENSG00000196428",0.457425791942465,5.9327728131041,80.4660102911249,3.2291094858895e-08,2.7419993752076e-06,"TSC22D2","TSC22 domain family member 2 [Source:HGNC Symbol;Acc:HGNC:29095]"
"ENSG00000164442",0.474887128826789,6.00662655952591,80.1056356071817,3.34262526541039e-08,2.80176693214269e-06,"CITED2","Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2 [Source:HGNC Symbol;Acc:HGNC:1987]"
"ENSG00000160201",0.502056819915966,5.77657084466709,79.8155140429991,3.43722366991787e-08,2.8625903794598e-06,"U2AF1","U2 small nuclear RNA auxiliary factor 1 [Source:HGNC Symbol;Acc:HGNC:12453]"
"ENSG00000141682",0.836106195607939,3.56320516569407,78.458443759718,3.92089126104596e-08,3.20378737506346e-06,"PMAIP1","phorbol-12-myristate-13-acetate-induced protein 1 [Source:HGNC Symbol;Acc:HGNC:9108]"
"ENSG00000067082",0.75603971178329,5.02834930451235,77.1982758473073,4.43821057228756e-08,3.53749888068466e-06,"KLF6","Kruppel like factor 6 [Source:HGNC Symbol;Acc:HGNC:2235]"
"ENSG00000112511",0.517918441631588,5.77871486966345,76.5684034971856,4.72475772594844e-08,3.74293002289769e-06,"PHF1","PHD finger protein 1 [Source:HGNC Symbol;Acc:HGNC:8919]"
