"","logFC","logCPM","F","PValue","FDR","geneName","fullGeneName"
"ENSG00000067064",0.945406059268693,8.20074283871848,684.724085431341,1.82645480893073e-17,4.02903548105653e-15,"IDI1","isopentenyl-diphosphate delta isomerase 1 [Source:HGNC Symbol;Acc:HGNC:5387]"
"ENSG00000163659",1.51993972946035,5.46921174984711,669.343932096946,2.30055273993214e-17,4.99028231836946e-15,"TIPARP","TCDD inducible poly(ADP-ribose) polymerase [Source:HGNC Symbol;Acc:HGNC:23696]"
"ENSG00000109321",1.33986344302238,5.9049489851216,666.64620870728,2.39685587516791e-17,5.11394741234595e-15,"AREG","amphiregulin [Source:HGNC Symbol;Acc:HGNC:651]"
"ENSG00000222009",4.00508140349693,2.62339853571957,660.739528323659,2.62350564589403e-17,5.50724612601787e-15,"BTBD19","BTB domain containing 19 [Source:HGNC Symbol;Acc:HGNC:27145]"
"ENSG00000132510",1.36309958309136,6.31220838992634,658.615849679501,2.71065093633005e-17,5.59986062481517e-15,"KDM6B","lysine demethylase 6B [Source:HGNC Symbol;Acc:HGNC:29012]"
"ENSG00000153487",1.53211732487425,5.10687136568412,650.771846623284,3.0611127809877e-17,6.2250598194617e-15,"ING1","inhibitor of growth family member 1 [Source:HGNC Symbol;Acc:HGNC:6062]"
"ENSG00000112658",1.11500470246662,6.8496714873538,628.862231668923,4.33224059605085e-17,8.67447867040029e-15,"SRF","serum response factor [Source:HGNC Symbol;Acc:HGNC:11291]"
"ENSG00000164251",1.87877601813915,4.33082127789376,613.78646350256,5.53971379110781e-17,1.09241477259497e-14,"F2RL1","F2R like trypsin receptor 1 [Source:HGNC Symbol;Acc:HGNC:3538]"
"ENSG00000159176",0.817845022472387,8.2033346329045,585.123734819218,8.98850857640069e-17,1.74605133017694e-14,"CSRP1","cysteine and glycine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:2469]"
"ENSG00000184545",1.6256141258652,5.148123078571,569.314383819256,1.18557598085017e-16,2.26915755746544e-14,"DUSP8","dual specificity phosphatase 8 [Source:HGNC Symbol;Acc:HGNC:3074]"
"ENSG00000118503",3.87841172581544,2.35567515587502,558.917155790329,1.42816865121772e-16,2.69385724573893e-14,"TNFAIP3","TNF alpha induced protein 3 [Source:HGNC Symbol;Acc:HGNC:11896]"
"ENSG00000107372",0.903630533991096,7.39302813476953,541.672969492691,1.95942748139153e-16,3.6431355243301e-14,"ZFAND5","zinc finger AN1-type containing 5 [Source:HGNC Symbol;Acc:HGNC:13008]"
"ENSG00000135346",6.75978819213891,1.79191731549008,530.023133365628,2.43965368220356e-16,4.4721257287154e-14,"CGA","glycoprotein hormones, alpha polypeptide [Source:HGNC Symbol;Acc:HGNC:1885]"
"ENSG00000077150",1.25963702518646,5.93190741272927,526.507665142869,2.60886690165487e-16,4.71588926736641e-14,"NFKB2","nuclear factor kappa B subunit 2 [Source:HGNC Symbol;Acc:HGNC:7795]"
"ENSG00000111266",1.00984416737705,6.68165452586727,521.733706561436,2.85958484282617e-16,5.09828722320309e-14,"DUSP16","dual specificity phosphatase 16 [Source:HGNC Symbol;Acc:HGNC:17909]"
"ENSG00000013441",1.10611016756105,6.12024055248927,499.258585428744,4.45412791441648e-16,7.83384794677439e-14,"CLK1","CDC like kinase 1 [Source:HGNC Symbol;Acc:HGNC:2068]"
"ENSG00000112972",0.765769701872329,8.50006654704895,487.702921433143,5.63618223633652e-16,9.78065490745597e-14,"HMGCS1","3-hydroxy-3-methylglutaryl-CoA synthase 1 [Source:HGNC Symbol;Acc:HGNC:5007]"
"ENSG00000114541",1.47660084553663,4.72017668130962,479.81935552016,6.63846795036947e-16,1.13683763650077e-13,"FRMD4B","FERM domain containing 4B [Source:HGNC Symbol;Acc:HGNC:24886]"
"ENSG00000113161",0.931089921208715,7.3472262339821,468.633972595107,8.41143344339634e-16,1.42175073072472e-13,"HMGCR","3-hydroxy-3-methylglutaryl-CoA reductase [Source:HGNC Symbol;Acc:HGNC:5006]"
"ENSG00000106546",1.04731527829097,6.58233452450559,462.59933906189,9.57887898258816e-16,1.59778827886838e-13,"AHR","aryl hydrocarbon receptor [Source:HGNC Symbol;Acc:HGNC:348]"
"ENSG00000135048",1.03026313897104,6.75852873907277,462.027263980528,9.69844594933556e-16,1.59778827886838e-13,"TMEM2","transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:11869]"
"ENSG00000133639",1.46392291462739,4.75045113182436,447.347000589123,1.34024669985668e-15,2.18041384982934e-13,"BTG1","BTG anti-proliferation factor 1 [Source:HGNC Symbol;Acc:HGNC:1130]"
"ENSG00000128590",1.57197835050106,5.09251989725142,413.454939018541,2.94536926222879e-15,4.68918415353511e-13,"DNAJB9","DnaJ heat shock protein family (Hsp40) member B9 [Source:HGNC Symbol;Acc:HGNC:6968]"
"ENSG00000141458",1.13935345235828,6.02429354840829,413.090043120922,2.97142753000187e-15,4.68918415353511e-13,"NPC1","NPC intracellular cholesterol transporter 1 [Source:HGNC Symbol;Acc:HGNC:7897]"
"ENSG00000175592",3.23339784248331,2.47524555546062,412.826385506867,2.9904132519663e-15,4.68918415353511e-13,"FOSL1","FOS like 1, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:13718]"
"ENSG00000116717",1.39858329138436,5.18360725726371,408.373632561397,3.33197634866756e-15,5.16258002117956e-13,"GADD45A","growth arrest and DNA damage inducible alpha [Source:HGNC Symbol;Acc:HGNC:4095]"
"ENSG00000158615",0.814828522397817,8.22499962723339,403.58428431224,3.74775761900737e-15,5.73847828369188e-13,"PPP1R15B","protein phosphatase 1 regulatory subunit 15B [Source:HGNC Symbol;Acc:HGNC:14951]"
"ENSG00000117616",1.00193572237255,6.21139791172036,398.655554815352,4.23578490998516e-15,6.41031867482056e-13,"RSRP1","arginine and serine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:25234]"
"ENSG00000167460",0.662778096923229,9.24939723897299,376.638318050212,7.4528830554914e-15,1.1022644655366e-12,"TPM4","tropomyosin 4 [Source:HGNC Symbol;Acc:HGNC:12013]"
"ENSG00000100650",0.761131841760558,8.28255295495527,375.127340927728,7.75641540197773e-15,1.13426681412068e-12,"SRSF5","serine and arginine rich splicing factor 5 [Source:HGNC Symbol;Acc:HGNC:10787]"
"ENSG00000163874",1.29695443057713,5.38957875766833,368.572762277555,9.23938974473432e-15,1.33611841697464e-12,"ZC3H12A","zinc finger CCCH-type containing 12A [Source:HGNC Symbol;Acc:HGNC:26259]"
"ENSG00000179820",0.913609749643823,5.81932693276647,360.851807055082,1.13974671202213e-14,1.63008829197451e-12,"MYADM","myeloid associated differentiation marker [Source:HGNC Symbol;Acc:HGNC:7544]"
"ENSG00000130522",1.49542966260317,7.89525008310968,355.251652209683,1.33074952150436e-14,1.88257663286731e-12,"JUND","JunD proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:6206]"
"ENSG00000164442",0.934458917278203,6.27737300871248,352.359985727703,1.44289610140608e-14,2.01927879137635e-12,"CITED2","Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2 [Source:HGNC Symbol;Acc:HGNC:1987]"
"ENSG00000166483",0.88397948689453,6.26249527041293,350.572145939445,1.51738997292434e-14,2.10093941463939e-12,"WEE1","WEE1 G2 checkpoint kinase [Source:HGNC Symbol;Acc:HGNC:12761]"
"ENSG00000107968",1.63315844956007,3.87492851251009,349.21367092775,1.57681097821016e-14,2.16023104014792e-12,"MAP3K8","mitogen-activated protein kinase kinase kinase 8 [Source:HGNC Symbol;Acc:HGNC:6860]"
"ENSG00000148339",0.800565242788679,6.3864313146889,345.683162219241,1.74350816570544e-14,2.36372487256837e-12,"SLC25A25","solute carrier family 25 member 25 [Source:HGNC Symbol;Acc:HGNC:20663]"
"ENSG00000174010",1.3172803727056,4.90166612460938,344.87328254986,1.78441222036318e-14,2.39423969567287e-12,"KLHL15","kelch like family member 15 [Source:HGNC Symbol;Acc:HGNC:29347]"
"ENSG00000198517",1.01246438708923,6.5909100780242,341.767299521619,1.95131709528274e-14,2.59146857092906e-12,"MAFK","MAF bZIP transcription factor K [Source:HGNC Symbol;Acc:HGNC:6782]"
"ENSG00000034677",0.93040748947794,6.48101652496474,337.991593008263,2.17763636461445e-14,2.86282194802597e-12,"RNF19A","ring finger protein 19A, RBR E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:13432]"
"ENSG00000013588",1.04507617152744,6.99487755268951,329.485645700798,2.80038174663936e-14,3.64469684325113e-12,"GPRC5A","G protein-coupled receptor class C group 5 member A [Source:HGNC Symbol;Acc:HGNC:9836]"
"ENSG00000188215",1.51561343564325,3.95957768444446,327.978913382747,2.92983637704086e-14,3.7754277670482e-12,"DCUN1D3","defective in cullin neddylation 1 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28734]"
"ENSG00000132326",1.1032980802052,5.25110950633384,324.507056578995,3.25380860738045e-14,4.15179598284869e-12,"PER2","period circadian clock 2 [Source:HGNC Symbol;Acc:HGNC:8846]"
"ENSG00000138061",0.730022195529378,8.47282822967932,321.212615641974,3.59782165411788e-14,4.5461794978975e-12,"CYP1B1","cytochrome P450 family 1 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2597]"
"ENSG00000173846",1.25639980624023,4.60816283192558,316.987974081092,4.09857043423516e-14,5.12912444245871e-12,"PLK3","polo like kinase 3 [Source:HGNC Symbol;Acc:HGNC:2154]"
"ENSG00000169242",0.909658464873273,5.67087483423839,312.102902684045,4.77489446977234e-14,5.91859538324638e-12,"EFNA1","ephrin A1 [Source:HGNC Symbol;Acc:HGNC:3221]"
"ENSG00000137331",0.862248184674728,8.00575176803361,309.790766495926,5.13688572386912e-14,6.30722336756194e-12,"IER3","immediate early response 3 [Source:HGNC Symbol;Acc:HGNC:5392]"
"ENSG00000149573",0.716754938433778,6.78419813760919,308.406607276716,5.3679121544391e-14,6.52928754112383e-12,"MPZL2","myelin protein zero like 2 [Source:HGNC Symbol;Acc:HGNC:3496]"
"ENSG00000132002",0.966781072973413,8.48437940783025,304.192331052402,6.14433381588291e-14,7.40449116793668e-12,"DNAJB1","DnaJ heat shock protein family (Hsp40) member B1 [Source:HGNC Symbol;Acc:HGNC:5270]"
"ENSG00000198576",2.22610388018943,3.13511591801673,300.339387870756,6.96282315490249e-14,8.31386636339963e-12,"ARC","activity regulated cytoskeleton associated protein [Source:HGNC Symbol;Acc:HGNC:648]"
"ENSG00000112245",0.77988181458465,8.53708380133768,299.274920101298,7.20950069308555e-14,8.48858044338431e-12,"PTP4A1","protein tyrosine phosphatase type IVA, member 1 [Source:HGNC Symbol;Acc:HGNC:9634]"
"ENSG00000173812",0.598754228110036,8.18459464359084,299.147821860104,7.23958839197587e-14,8.48858044338431e-12,"EIF1","eukaryotic translation initiation factor 1 [Source:HGNC Symbol;Acc:HGNC:3249]"
"ENSG00000186480",0.928247114502046,7.78928698340262,296.08240737055,8.00859416061331e-14,9.3064154464627e-12,"INSIG1","insulin induced gene 1 [Source:HGNC Symbol;Acc:HGNC:6083]"
"ENSG00000107984",1.24121138515305,4.49957239605927,294.895088222471,8.33013493168379e-14,9.59439877308535e-12,"DKK1","dickkopf WNT signaling pathway inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:2891]"
"ENSG00000067082",1.35152418388016,5.40993086758048,292.256774231969,9.09645326694906e-14,1.03851174797668e-11,"KLF6","Kruppel like factor 6 [Source:HGNC Symbol;Acc:HGNC:2235]"
"ENSG00000196182",0.81399305170382,6.71003725801634,291.77301890696,9.24517359564288e-14,1.04631247258515e-11,"STK40","serine/threonine kinase 40 [Source:HGNC Symbol;Acc:HGNC:21373]"
"ENSG00000111859",1.71832351884751,3.31359621487042,288.647209540942,1.02728007953815e-13,1.1525905375163e-11,"NEDD9","neural precursor cell expressed, developmentally down-regulated 9 [Source:HGNC Symbol;Acc:HGNC:7733]"
"ENSG00000111012",1.83597164801341,3.16502083957555,286.721999185741,1.09676264522914e-13,1.22003126732113e-11,"CYP27B1","cytochrome P450 family 27 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2606]"
"ENSG00000136603",0.794707930792248,6.49128935699214,286.442441689399,1.1072734009028e-13,1.22128502650423e-11,"SKIL","SKI like proto-oncogene [Source:HGNC Symbol;Acc:HGNC:10897]"
"ENSG00000138166",0.858312935063094,5.67653564885115,284.989416785736,1.16371190582744e-13,1.27274877767598e-11,"DUSP5","dual specificity phosphatase 5 [Source:HGNC Symbol;Acc:HGNC:3071]"
"ENSG00000160588",0.931219849457001,5.98697666766346,283.214053512212,1.23698902532202e-13,1.34161768038051e-11,"MPZL3","myelin protein zero like 3 [Source:HGNC Symbol;Acc:HGNC:27279]"
"ENSG00000100345",0.563515820715463,8.38966800620244,282.048855171606,1.28782289539009e-13,1.3852078498762e-11,"MYH9","myosin heavy chain 9 [Source:HGNC Symbol;Acc:HGNC:7579]"
"ENSG00000159840",0.818682454600633,6.4099159760198,280.889278810387,1.34069252236724e-13,1.43025517857456e-11,"ZYX","zyxin [Source:HGNC Symbol;Acc:HGNC:13200]"
"ENSG00000204569",0.727704663877451,7.34851908680137,277.093967121846,1.53106456450494e-13,1.6200654721164e-11,"PPP1R10","protein phosphatase 1 regulatory subunit 10 [Source:HGNC Symbol;Acc:HGNC:9284]"
"ENSG00000172602",1.56922695749991,3.82365787515617,274.853270657924,1.65723715673158e-13,1.73943077377915e-11,"RND1","Rho family GTPase 1 [Source:HGNC Symbol;Acc:HGNC:18314]"
"ENSG00000153714",1.12186686874771,4.90225160026765,271.860772649525,1.84384670510857e-13,1.91981318935905e-11,"LURAP1L","leucine rich adaptor protein 1 like [Source:HGNC Symbol;Acc:HGNC:31452]"
"ENSG00000011478",1.15440505965849,5.43653315808205,268.719472975264,2.06482579828641e-13,2.13283394957918e-11,"QPCTL","glutaminyl-peptide cyclotransferase like [Source:HGNC Symbol;Acc:HGNC:25952]"
"ENSG00000124145",0.583132502598565,7.54808709377771,265.973679334456,2.28188087765019e-13,2.3384787104423e-11,"SDC4","syndecan 4 [Source:HGNC Symbol;Acc:HGNC:10661]"
"ENSG00000134294",0.673477772532276,8.36105741753242,265.50692327576,2.32120544907712e-13,2.36019444685459e-11,"SLC38A2","solute carrier family 38 member 2 [Source:HGNC Symbol;Acc:HGNC:13448]"
"ENSG00000151014",1.01741343368849,4.68942897709991,263.980422050464,2.45508955689239e-13,2.47697601418252e-11,"NOCT","nocturnin [Source:HGNC Symbol;Acc:HGNC:14254]"
"ENSG00000006327",0.596380702653591,8.06674079226329,249.195206822907,4.29503199418373e-13,4.29998780033087e-11,"TNFRSF12A","TNF receptor superfamily member 12A [Source:HGNC Symbol;Acc:HGNC:18152]"
"ENSG00000184205",0.691061954211311,6.42469758976265,248.148927522824,4.47360559261181e-13,4.44457838075135e-11,"TSPYL2","TSPY like 2 [Source:HGNC Symbol;Acc:HGNC:24358]"
"ENSG00000127528",2.16727240474032,2.55956469840924,240.900757064819,5.95861585583534e-13,5.87510495179522e-11,"KLF2","Kruppel like factor 2 [Source:HGNC Symbol;Acc:HGNC:6347]"
"ENSG00000051108",0.884988293463385,6.11428229692814,240.543284123277,6.04469250436161e-13,5.91516337926815e-11,"HERPUD1","homocysteine inducible ER protein with ubiquitin like domain 1 [Source:HGNC Symbol;Acc:HGNC:13744]"
"ENSG00000138271",1.82891695221242,2.65712535430246,237.51016115195,6.83237785813456e-13,6.63607446444935e-11,"GPR87","G protein-coupled receptor 87 [Source:HGNC Symbol;Acc:HGNC:4538]"
"ENSG00000129514",0.614699676131153,8.32331243753802,237.087430659162,6.95081680839335e-13,6.70110227861033e-11,"FOXA1","forkhead box A1 [Source:HGNC Symbol;Acc:HGNC:5021]"
