"","logFC","logCPM","F","PValue","FDR","geneName","fullGeneName"
"ENSG00000198551",-0.456339533245989,4.39472030394617,43.171019960974,4.51218585768268e-06,0.000842925755389612,"ZNF627","zinc finger protein 627 [Source:HGNC Symbol;Acc:HGNC:30570]"
"ENSG00000125968",-0.64674155006792,3.75539151619729,43.1511067207193,4.52525522488479e-06,0.000842925755389612,"ID1","inhibitor of DNA binding 1, HLH protein [Source:HGNC Symbol;Acc:HGNC:5360]"
"ENSG00000175895",-0.297887880632311,6.34486824447518,40.595304921581,6.61452714465812e-06,0.00120588066471281,"PLEKHF2","pleckstrin homology and FYVE domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20757]"
"ENSG00000164920",-0.351208593264008,5.21360316938223,40.5514501020588,6.65874743916882e-06,0.00120588066471281,"OSR2","odd-skipped related transciption factor 2 [Source:HGNC Symbol;Acc:HGNC:15830]"
"ENSG00000101544",-0.296507535705156,6.04087770424894,40.2039054410203,7.02110393453124e-06,0.00125408457811442,"ADNP2","ADNP homeobox 2 [Source:HGNC Symbol;Acc:HGNC:23803]"
"ENSG00000006652",-0.42416777441498,5.37569208774743,39.2978424692145,8.07387235040522e-06,0.00140366962102578,"IFRD1","interferon related developmental regulator 1 [Source:HGNC Symbol;Acc:HGNC:5456]"
"ENSG00000183779",-0.314928837975778,6.78334303854421,35.8050511005404,1.41500731066899e-05,0.00227781238565591,"ZNF703","zinc finger protein 703 [Source:HGNC Symbol;Acc:HGNC:25883]"
"ENSG00000265972",-0.433249004881915,5.35896403014003,33.476032080904,2.10208546033347e-05,0.00330230027919134,"TXNIP","thioredoxin interacting protein [Source:HGNC Symbol;Acc:HGNC:16952]"
"ENSG00000124217",-0.418436267665468,4.78491909292416,33.0663618902065,2.25803461519928e-05,0.00349645091454758,"MOCS3","molybdenum cofactor synthesis 3 [Source:HGNC Symbol;Acc:HGNC:15765]"
"ENSG00000179562",-0.42528784085009,4.17341404637042,32.8571045046358,2.34265175142932e-05,0.00355184141707987,"GCC1","GRIP and coiled-coil domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19095]"
"ENSG00000150776",-0.430384731174204,4.37329588576239,32.1312643204403,2.6648266089804e-05,0.00399387059247074,"C11orf57","chromosome 11 open reading frame 57 [Source:HGNC Symbol;Acc:HGNC:25569]"
"ENSG00000122644",-0.297646359366031,5.57603491977079,30.0649655997658,3.88856542883716e-05,0.00576170507120542,"ARL4A","ADP ribosylation factor like GTPase 4A [Source:HGNC Symbol;Acc:HGNC:695]"
"ENSG00000204315",-0.52026405283133,3.22216811938318,29.6808337799104,4.17947906810882e-05,0.00612317163697427,"FKBPL","FK506 binding protein like [Source:HGNC Symbol;Acc:HGNC:13949]"
"ENSG00000125484",-0.249362912065668,6.7812470316872,29.009458197897,4.74824399914693e-05,0.00687915038943076,"GTF3C4","general transcription factor IIIC subunit 4 [Source:HGNC Symbol;Acc:HGNC:4667]"
"ENSG00000213762",-0.439215652492574,3.61342583433959,28.7151651004043,5.024437101365e-05,0.00715804550954377,"ZNF134","zinc finger protein 134 [Source:HGNC Symbol;Acc:HGNC:12918]"
"ENSG00000187531",-0.359277042328056,5.03840438035458,28.6882891436084,5.05054211885902e-05,0.00715804550954377,"SIRT7","sirtuin 7 [Source:HGNC Symbol;Acc:HGNC:14935]"
"ENSG00000130222",-0.590058140752169,3.01032628687204,28.3317401163035,5.41160735439696e-05,0.0075873062681701,"GADD45G","growth arrest and DNA damage inducible gamma [Source:HGNC Symbol;Acc:HGNC:4097]"
"ENSG00000125398",-0.397825307479239,4.59864696520261,27.8761329626509,5.91568793719914e-05,0.00811943736980417,"SOX9","SRY-box 9 [Source:HGNC Symbol;Acc:HGNC:11204]"
"ENSG00000163156",-0.277465339402757,5.45675229738045,27.7683798136389,6.04244622789166e-05,0.00820702670473743,"SCNM1","sodium channel modifier 1 [Source:HGNC Symbol;Acc:HGNC:23136]"
"ENSG00000168672",-0.18600699042526,8.00186252167033,27.5434053609979,6.31701011611378e-05,0.00842817696986172,"FAM84B","family with sequence similarity 84 member B [Source:HGNC Symbol;Acc:HGNC:24166]"
"ENSG00000132801",-0.613762148496578,2.76822486628822,27.2626915086279,6.67935823483982e-05,0.00879718707313903,"ZSWIM3","zinc finger SWIM-type containing 3 [Source:HGNC Symbol;Acc:HGNC:16157]"
"ENSG00000197933",-0.553942836557554,3.69733341893121,27.1256965763426,6.86458719491913e-05,0.00895073524345505,"ZNF823","zinc finger protein 823 [Source:HGNC Symbol;Acc:HGNC:30936]"
"ENSG00000125945",-0.463720134993137,4.44937884701441,26.6669477871606,7.52796177903657e-05,0.00962324447420174,"ZNF436","zinc finger protein 436 [Source:HGNC Symbol;Acc:HGNC:20814]"
"ENSG00000111671",-0.371690490135325,4.14182216192936,26.3905858229656,7.96205141003165e-05,0.00998242195532718,"SPSB2","splA/ryanodine receptor domain and SOCS box containing 2 [Source:HGNC Symbol;Acc:HGNC:29522]"
"ENSG00000197128",-0.647523109955118,2.34123923260142,25.843522666,8.90641327184179e-05,0.0110600688239567,"ZNF772","zinc finger protein 772 [Source:HGNC Symbol;Acc:HGNC:33106]"
"ENSG00000171806",-0.397857524366107,3.78855166829499,25.5690024122479,9.42703711463945e-05,0.0115961449941305,"METTL18","methyltransferase like 18 [Source:HGNC Symbol;Acc:HGNC:28793]"
"ENSG00000170684",-0.680985742731939,2.56518057722045,25.0102484066108,0.000105952579976321,0.0124347789332377,"ZNF296","zinc finger protein 296 [Source:HGNC Symbol;Acc:HGNC:15981]"
"ENSG00000196214",-0.377991390106905,4.31356346340651,24.8166858523998,0.00011037038393483,0.0126082378651137,"ZNF766","zinc finger protein 766 [Source:HGNC Symbol;Acc:HGNC:28063]"
"ENSG00000137040",-0.391950379543487,4.2444889661596,24.7812696376257,0.000111200809455332,0.0126082378651137,"RANBP6","RAN binding protein 6 [Source:HGNC Symbol;Acc:HGNC:9851]"
"ENSG00000181090",-0.206236467651781,7.04458225809927,24.442718206726,0.000119501632819061,0.0134326016407563,"EHMT1","euchromatic histone lysine methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:24650]"
"ENSG00000167565",-0.291898419020168,5.11609051496526,24.0568159255087,0.000129819889148687,0.0142245507110061,"SERTAD3","SERTA domain containing 3 [Source:HGNC Symbol;Acc:HGNC:17931]"
"ENSG00000100906",-0.250271593260269,5.8804749378139,23.4724249066988,0.000147397555525208,0.015625339239782,"NFKBIA","NFKB inhibitor alpha [Source:HGNC Symbol;Acc:HGNC:7797]"
"ENSG00000124659",-0.356620610819059,4.40616821138262,23.0661914077596,0.000161184181818584,0.0167097950790119,"TBCC","tubulin folding cofactor C [Source:HGNC Symbol;Acc:HGNC:11580]"
"ENSG00000105204",-0.556871621638882,2.59639492250552,22.7762434763526,0.000171906864155838,0.0175116687634998,"DYRK1B","dual specificity tyrosine phosphorylation regulated kinase 1B [Source:HGNC Symbol;Acc:HGNC:3092]"
"ENSG00000183161",-0.409838673831817,4.16705983684463,22.3001797811042,0.000191288090484478,0.0190397359681459,"FANCF","Fanconi anemia complementation group F [Source:HGNC Symbol;Acc:HGNC:3587]"
"ENSG00000119574",-0.313763195996659,4.45535665801138,22.2585276256076,0.000193096908549961,0.0190741711407799,"ZBTB45","zinc finger and BTB domain containing 45 [Source:HGNC Symbol;Acc:HGNC:23715]"
"ENSG00000149115",-0.193951874650589,7.00877732985906,22.1142684537082,0.000199511151702609,0.0195595932860926,"TNKS1BP1","tankyrase 1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19081]"
"ENSG00000167447",-0.237449180808086,6.04997805024304,22.0000519164028,0.00020475890121945,0.0198524568860654,"SMG8","SMG8, nonsense mediated mRNA decay factor [Source:HGNC Symbol;Acc:HGNC:25551]"
"ENSG00000102890",-0.501617899411064,3.15862683432541,21.9508696590697,0.000207066043140186,0.0198524568860654,"ELMO3","engulfment and cell motility 3 [Source:HGNC Symbol;Acc:HGNC:17289]"
"ENSG00000256771",-0.328757429511375,4.48121337347906,21.8161484079564,0.000213536218866008,0.0202202237254746,"ZNF253","zinc finger protein 253 [Source:HGNC Symbol;Acc:HGNC:13497]"
"ENSG00000247315",-0.334301556290053,4.47130623525241,21.8065973217517,0.000214003441530447,0.0202202237254746,"ZCCHC3","zinc finger CCHC-type containing 3 [Source:HGNC Symbol;Acc:HGNC:16230]"
"ENSG00000183508",-0.259880717694872,6.21193274760152,21.6028252536,0.000224249350253743,0.0210358796975436,"FAM46C","family with sequence similarity 46 member C [Source:HGNC Symbol;Acc:HGNC:24712]"
"ENSG00000128045",-1.12705220930643,0.523567417763166,21.5033809733578,0.000229447995740854,0.0213698029747499,"RASL11B","RAS like family 11 member B [Source:HGNC Symbol;Acc:HGNC:23804]"
"ENSG00000160051",-0.401749982534744,3.82165920703168,21.4241618273304,0.000233685930733769,0.021610147878281,"IQCC","IQ motif containing C [Source:HGNC Symbol;Acc:HGNC:25545]"
"ENSG00000139977",-0.234432949654011,5.6520650235629,21.2727942568909,0.000242029393304388,0.0220686801349365,"NAA30","N(alpha)-acetyltransferase 30, NatC catalytic subunit [Source:HGNC Symbol;Acc:HGNC:19844]"
"ENSG00000110497",-0.229865961682822,5.52496808326887,21.1268065865785,0.000250393332409891,0.0226727684811984,"AMBRA1","autophagy and beclin 1 regulator 1 [Source:HGNC Symbol;Acc:HGNC:25990]"
"ENSG00000170468",-0.310921513776874,4.49605553907408,21.0780651587949,0.000253257482828081,0.0227739608178989,"RIOX1","ribosomal oxygenase 1 [Source:HGNC Symbol;Acc:HGNC:20968]"
"ENSG00000125630",-0.225803957592433,5.84357861114614,20.9404684322638,0.000261542817776864,0.0233579232944694,"POLR1B","RNA polymerase I subunit B [Source:HGNC Symbol;Acc:HGNC:20454]"
"ENSG00000080546",-0.268570691292531,5.26742835349052,20.4055169442916,0.000296764927760403,0.0259792717961521,"SESN1","sestrin 1 [Source:HGNC Symbol;Acc:HGNC:21595]"
"ENSG00000162783",-0.213703627044058,6.65599999317435,20.404003796292,0.000296871807471943,0.0259792717961521,"IER5","immediate early response 5 [Source:HGNC Symbol;Acc:HGNC:5393]"
"ENSG00000165572",-0.325034027855331,4.49157338032672,20.3244573399165,0.000302551638568611,0.0262998054353074,"KBTBD6","kelch repeat and BTB domain containing 6 [Source:HGNC Symbol;Acc:HGNC:25340]"
"ENSG00000185728",-0.193713574041016,6.25849688343229,20.1478048065198,0.000315605377600989,0.0272528378711211,"YTHDF3","YTH N6-methyladenosine RNA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:26465]"
"ENSG00000123080",-0.269145958441434,4.80313097715809,19.9733921323831,0.000329115229720559,0.0282324571074103,"CDKN2C","cyclin dependent kinase inhibitor 2C [Source:HGNC Symbol;Acc:HGNC:1789]"
"ENSG00000186834",-0.207828812218281,6.40244699568476,19.0127720044312,0.000416177000519261,0.0352372201933158,"HEXIM1","hexamethylene bisacetamide inducible 1 [Source:HGNC Symbol;Acc:HGNC:24953]"
"ENSG00000110060",-0.446068543950677,3.22943034669572,18.8608796254481,0.000432176122045282,0.0363557706796673,"PUS3","pseudouridylate synthase 3 [Source:HGNC Symbol;Acc:HGNC:25461]"
"ENSG00000134186",-0.17072096002884,7.72791454070956,18.4565575239597,0.000478227485064142,0.0392176614952915,"PRPF38B","pre-mRNA processing factor 38B [Source:HGNC Symbol;Acc:HGNC:25512]"
"ENSG00000198890",-0.168417461113359,7.93149173855764,18.293044006547,0.00049839193150659,0.0403635552479157,"PRMT6","protein arginine methyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:18241]"
"ENSG00000155090",-0.228657524494607,5.53206926380105,18.2345946709566,0.000505829547684209,0.0407130337793482,"KLF10","Kruppel like factor 10 [Source:HGNC Symbol;Acc:HGNC:11810]"
"ENSG00000115514",-0.241287896749654,5.02949890319998,18.1126235400707,0.000521754085727134,0.0414826312426591,"TXNDC9","thioredoxin domain containing 9 [Source:HGNC Symbol;Acc:HGNC:24110]"
"ENSG00000197579",-0.291272814573938,4.37484869478468,18.0686315704678,0.000527634854811262,0.0416460961632111,"TOPORS","TOP1 binding arginine/serine rich protein [Source:HGNC Symbol;Acc:HGNC:21653]"
"ENSG00000166860",-0.262337005895734,4.61380503465952,18.0290304938867,0.00053299221611103,0.0416460961632111,"ZBTB39","zinc finger and BTB domain containing 39 [Source:HGNC Symbol;Acc:HGNC:29014]"
"ENSG00000131845",-0.448600839163015,3.01803478553078,18.0260933558328,0.000533391982456956,0.0416460961632111,"ZNF304","zinc finger protein 304 [Source:HGNC Symbol;Acc:HGNC:13505]"
"ENSG00000180901",-0.234001880740656,4.9876855411339,17.7939664843694,0.000566074760530925,0.0434179341327219,"KCTD2","potassium channel tetramerization domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21294]"
"ENSG00000166170",-0.250968866630938,6.12113918250826,17.5531830288041,0.00060236666303506,0.0454003405740702,"BAG5","BCL2 associated athanogene 5 [Source:HGNC Symbol;Acc:HGNC:941]"
"ENSG00000125352",-0.324480532405765,4.06793040596038,17.4932029266994,0.000611807857693168,0.0455849294654926,"RNF113A","ring finger protein 113A [Source:HGNC Symbol;Acc:HGNC:12974]"
"ENSG00000101138",-0.186784068473715,6.24114708948185,17.3225635136042,0.000639586891151443,0.047116234314823,"CSTF1","cleavage stimulation factor subunit 1 [Source:HGNC Symbol;Acc:HGNC:2483]"
"ENSG00000100056",-0.275367980226289,4.3316769840327,17.2329064888023,0.000654746932713366,0.0479620519980314,"ESS2","ess-2 splicing factor homolog [Source:HGNC Symbol;Acc:HGNC:16817]"
"ENSG00000119401",-0.263023832798852,4.50770818821223,17.1855092019329,0.000662923713653636,0.0481107409416361,"TRIM32","tripartite motif containing 32 [Source:HGNC Symbol;Acc:HGNC:16380]"
"ENSG00000182810",-0.343544438979136,3.96401963643224,17.018864606833,0.000692594250885568,0.0496194309741589,"DDX28","DEAD-box helicase 28 [Source:HGNC Symbol;Acc:HGNC:17330]"
"ENSG00000197362",-0.292174319109788,4.35489178478165,16.9076058905352,0.000713231343207524,0.0505425189352332,"ZNF786","zinc finger protein 786 [Source:HGNC Symbol;Acc:HGNC:21806]"
"ENSG00000187866",-0.357535897790764,3.89146463989194,16.6850648626736,0.000756610882206493,0.0530400499628519,"FAM122A","family with sequence similarity 122A [Source:HGNC Symbol;Acc:HGNC:23490]"
"ENSG00000170385",-0.213617300739731,5.44729405211792,16.5691750760836,0.0007803665810763,0.0544128334259565,"SLC30A1","solute carrier family 30 member 1 [Source:HGNC Symbol;Acc:HGNC:11012]"
"ENSG00000168612",-0.308900344692104,4.10813858507207,16.5455091036698,0.000785319881519204,0.0544669464634516,"ZSWIM1","zinc finger SWIM-type containing 1 [Source:HGNC Symbol;Acc:HGNC:16155]"
"ENSG00000204209",-0.192120599246581,6.20414856268675,16.3916735867445,0.000818390014637326,0.0558690439835398,"DAXX","death domain associated protein [Source:HGNC Symbol;Acc:HGNC:2681]"
"ENSG00000145780",-0.292109344376468,4.44213515092198,16.2692058662091,0.000845834711031274,0.0571520854434588,"FEM1C","fem-1 homolog C [Source:HGNC Symbol;Acc:HGNC:16933]"
"ENSG00000141298",-0.278579639677136,4.55683401619787,16.2495540653121,0.000850333965490529,0.0571520854434588,"SSH2","slingshot protein phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:30580]"
"ENSG00000185670",-0.697703936448832,1.50089596059748,16.2082723983676,0.000859872990784917,0.0572034894226762,"ZBTB3","zinc finger and BTB domain containing 3 [Source:HGNC Symbol;Acc:HGNC:22918]"
"ENSG00000186222",-0.356891039809503,3.73413594365629,15.8889707799419,0.000937842536536113,0.0614498936376602,"BLOC1S4","biogenesis of lysosomal organelles complex 1 subunit 4 [Source:HGNC Symbol;Acc:HGNC:24206]"
"ENSG00000175137",-0.335487906632892,4.28601936030565,15.7129025865075,0.000984207612567951,0.0639826901758091,"SH3BP5L","SH3 binding domain protein 5 like [Source:HGNC Symbol;Acc:HGNC:29360]"
"ENSG00000160993",-0.340658863392233,3.76059496473312,15.70513358047,0.000986311889357898,0.0639826901758091,"ALKBH4","alkB homolog 4, lysine demethylase [Source:HGNC Symbol;Acc:HGNC:21900]"
"ENSG00000173276",-0.255077054370056,5.10343596037756,15.6630878107224,0.000997788105588105,0.0640894537377502,"ZBTB21","zinc finger and BTB domain containing 21 [Source:HGNC Symbol;Acc:HGNC:13083]"
"ENSG00000135245",-0.297168744255882,4.3133431354496,15.6341122026833,0.0010057840151554,0.0642863616353491,"HILPDA","hypoxia inducible lipid droplet associated [Source:HGNC Symbol;Acc:HGNC:28859]"
"ENSG00000124279",-0.334622681092825,4.00247723082541,15.5276030983458,0.00103579912566159,0.0658818770707388,"FASTKD3","FAST kinase domains 3 [Source:HGNC Symbol;Acc:HGNC:28758]"
"ENSG00000247626",-0.339734447841977,4.12256907561035,15.4453515499413,0.0010596661718557,0.0670727534700316,"MARS2","methionyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:25133]"
"ENSG00000218891",-0.310658336370622,4.14264533036483,15.2287454954009,0.00112552459790767,0.070218733168029,"ZNF579","zinc finger protein 579 [Source:HGNC Symbol;Acc:HGNC:26646]"
"ENSG00000149930",-0.171041090107206,7.56972440395399,15.1410472688603,0.00115348461890914,0.0716204092664584,"TAOK2","TAO kinase 2 [Source:HGNC Symbol;Acc:HGNC:16835]"
"ENSG00000183665",-0.21087895874811,5.43363535566364,14.7129691516407,0.00130164393704585,0.0794633285058336,"TRMT12","tRNA methyltransferase 12 homolog [Source:HGNC Symbol;Acc:HGNC:26091]"
"ENSG00000275111",-0.500586746302712,2.4082017778356,14.7077239284151,0.00130358709858243,0.0794633285058336,"ZNF2","zinc finger protein 2 [Source:HGNC Symbol;Acc:HGNC:12991]"
"ENSG00000181220",-0.213412687060964,5.26910480093503,14.6959568799224,0.00130795820665282,0.0794633285058336,"ZNF746","zinc finger protein 746 [Source:HGNC Symbol;Acc:HGNC:21948]"
"ENSG00000186001",-0.222284561393726,5.15952194865583,14.689750293269,0.00131027039103875,0.0794633285058336,"LRCH3","leucine rich repeats and calponin homology domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28637]"
"ENSG00000183155",-0.220099900986039,5.12340723764,14.58973942296,0.00134816765737007,0.0812163051401364,"RABIF","RAB interacting factor [Source:HGNC Symbol;Acc:HGNC:9797]"
"ENSG00000107371",-0.220411717274042,4.94139185074597,14.5770152944973,0.00135307680914868,0.0812163051401364,"EXOSC3","exosome component 3 [Source:HGNC Symbol;Acc:HGNC:17944]"
"ENSG00000176903",-0.154974827907037,6.63180031238011,14.479753149742,0.00139127154364214,0.0820850210748865,"PNMA1","paraneoplastic Ma antigen 1 [Source:HGNC Symbol;Acc:HGNC:9158]"
"ENSG00000124160",-0.222322670841126,5.83647139957428,14.4477077331133,0.00140411953464946,0.0824698856409651,"NCOA5","nuclear receptor coactivator 5 [Source:HGNC Symbol;Acc:HGNC:15909]"
"ENSG00000166133",-0.306908884819944,4.02468512378968,14.1799966763305,0.00151681097396691,0.0884352368481912,"RPUSD2","RNA pseudouridylate synthase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24180]"
"ENSG00000107554",-0.19825520804287,5.26905486402174,14.0413764337313,0.00157912671036891,0.0915121474511119,"DNMBP","dynamin binding protein [Source:HGNC Symbol;Acc:HGNC:30373]"
"ENSG00000175707",-0.269177879912759,4.35399321980777,13.9429246764569,0.00162513024365151,0.0933483402950311,"KDF1","keratinocyte differentiation factor 1 [Source:HGNC Symbol;Acc:HGNC:26624]"
"ENSG00000106346",-0.198413544080753,5.3593611140587,13.7666381833194,0.00171131156275704,0.0978675064332854,"USP42","ubiquitin specific peptidase 42 [Source:HGNC Symbol;Acc:HGNC:20068]"
"ENSG00000172409",-0.43010834626694,3.17312163103837,13.7452461873842,0.00172211414527218,0.0980552241930305,"CLP1","cleavage and polyadenylation factor I subunit 1 [Source:HGNC Symbol;Acc:HGNC:16999]"
"ENSG00000081721",-0.241258891907609,4.54350760231479,13.7210360194344,0.00173443229959643,0.0982475562042599,"DUSP12","dual specificity phosphatase 12 [Source:HGNC Symbol;Acc:HGNC:3067]"
"ENSG00000188486",-0.145136395267637,8.85685753504508,13.7023077582827,0.00174402912240208,0.0982475562042599,"H2AFX","H2A histone family member X [Source:HGNC Symbol;Acc:HGNC:4739]"
"ENSG00000197647",-0.365411096364606,3.26258286420475,13.6944047095539,0.0017480967128912,0.0982475562042599,"ZNF433","zinc finger protein 433 [Source:HGNC Symbol;Acc:HGNC:20811]"
"ENSG00000169905",-0.178100163485261,5.96086989048357,13.6082894794376,0.00179311619753072,0.100345245062674,"TOR1AIP2","torsin 1A interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:24055]"
"ENSG00000173894",-0.204559860413153,5.49290149418419,13.5924163675106,0.00180155566476071,0.1003866850975,"CBX2","chromobox 2 [Source:HGNC Symbol;Acc:HGNC:1552]"
"ENSG00000100888",-0.135765960448884,7.71519479794921,13.5526402325933,0.00182290055152422,0.100767870637838,"CHD8","chromodomain helicase DNA binding protein 8 [Source:HGNC Symbol;Acc:HGNC:20153]"
"ENSG00000118900",-0.152587244405025,6.96343749510641,13.4999951858208,0.00185158914499389,0.101868653424368,"UBN1","ubinuclein 1 [Source:HGNC Symbol;Acc:HGNC:12506]"
"ENSG00000183496",-0.44710762300199,2.72076615518565,13.3636508038025,0.00192827505678835,0.10476157693943,"MEX3B","mex-3 RNA binding family member B [Source:HGNC Symbol;Acc:HGNC:25297]"
"ENSG00000101040",-0.120901044590362,8.9665263628915,13.3071101748418,0.00196111690084296,0.106103748008678,"ZMYND8","zinc finger MYND-type containing 8 [Source:HGNC Symbol;Acc:HGNC:9397]"
"ENSG00000120696",-0.298349827234402,3.82826473410306,13.2552870586695,0.00199177108687157,0.10715007315123,"KBTBD7","kelch repeat and BTB domain containing 7 [Source:HGNC Symbol;Acc:HGNC:25266]"
"ENSG00000132466",-0.140395149118479,7.34561740209962,13.2467180326177,0.00199689146220944,0.10715007315123,"ANKRD17","ankyrin repeat domain 17 [Source:HGNC Symbol;Acc:HGNC:23575]"
"ENSG00000103194",-0.137132013974684,8.00473109805749,13.2217382599105,0.00201190254659266,0.107513103709105,"USP10","ubiquitin specific peptidase 10 [Source:HGNC Symbol;Acc:HGNC:12608]"
"ENSG00000130749",-0.187781571573215,6.10965850706075,13.1672200820973,0.00204510626945765,0.108841390397789,"ZC3H4","zinc finger CCCH-type containing 4 [Source:HGNC Symbol;Acc:HGNC:17808]"
"ENSG00000165030",-0.292828759970516,3.82904957144049,13.1248290806813,0.00207134958174464,0.109789947952717,"NFIL3","nuclear factor, interleukin 3 regulated [Source:HGNC Symbol;Acc:HGNC:7787]"
"ENSG00000137656",-0.250713355854091,4.60785405202306,12.9948282863865,0.00215421861135308,0.112734183512659,"BUD13","BUD13 homolog [Source:HGNC Symbol;Acc:HGNC:28199]"
"ENSG00000138398",-0.165330549032407,6.50392823119739,12.9837045746456,0.00216148062567411,0.112734183512659,"PPIG","peptidylprolyl isomerase G [Source:HGNC Symbol;Acc:HGNC:14650]"
"ENSG00000159885",-0.719034062731307,0.876621149265411,12.9160033385835,0.00220627623029974,0.114612094688758,"ZNF222","zinc finger protein 222 [Source:HGNC Symbol;Acc:HGNC:13015]"
"ENSG00000088179",-0.212550605598438,4.93329271675595,12.838306131996,0.00225897591571334,0.116884075257882,"PTPN4","protein tyrosine phosphatase, non-receptor type 4 [Source:HGNC Symbol;Acc:HGNC:9656]"
"ENSG00000013503",-0.253628792102709,4.23869685802101,12.7084465063785,0.00235024316282519,0.121125773122837,"POLR3B","RNA polymerase III subunit B [Source:HGNC Symbol;Acc:HGNC:30348]"
