"","logFC","logCPM","F","PValue","FDR","geneName","fullGeneName"
"ENSG00000125945",-0.882931470681322,4.28117524805006,109.529253166166,2.82667082314586e-09,2.91461169319929e-07,"ZNF436","zinc finger protein 436 [Source:HGNC Symbol;Acc:HGNC:20814]"
"ENSG00000040633",-0.613976024313998,5.15909536009417,108.939021466368,2.95283706125549e-09,3.02072906297885e-07,"PHF23","PHD finger protein 23 [Source:HGNC Symbol;Acc:HGNC:28428]"
"ENSG00000180035",-0.685790715986101,4.61244147510728,108.350174574288,3.08494614112976e-09,3.1312203332467e-07,"ZNF48","zinc finger protein 48 [Source:HGNC Symbol;Acc:HGNC:13114]"
"ENSG00000102178",-0.523983888992306,6.60090710537447,108.214714239762,3.11625398558396e-09,3.13847843261293e-07,"UBL4A","ubiquitin like 4A [Source:HGNC Symbol;Acc:HGNC:12505]"
"ENSG00000162702",-0.64900298058748,4.84861244493456,107.423352711876,3.30633119596339e-09,3.27907289297377e-07,"ZNF281","zinc finger protein 281 [Source:HGNC Symbol;Acc:HGNC:13075]"
"ENSG00000080546",-0.587157639904828,5.12499961447307,102.933418658927,4.66005044538159e-09,4.48469447306649e-07,"SESN1","sestrin 1 [Source:HGNC Symbol;Acc:HGNC:21595]"
"ENSG00000168301",-0.993570933165241,3.23221785656659,102.407504345086,4.85523842843515e-09,4.63818071045805e-07,"KCTD6","potassium channel tetramerization domain containing 6 [Source:HGNC Symbol;Acc:HGNC:22235]"
"ENSG00000198695",-0.40083618529968,9.68771395800227,100.168123026072,5.79393899443059e-09,5.45469966780016e-07,"MT-ND6","mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6 [Source:HGNC Symbol;Acc:HGNC:7462]"
"ENSG00000112029",-0.602962042467706,5.19546284288372,98.915251509899,6.40560716862387e-09,5.98716894494686e-07,"FBXO5","F-box protein 5 [Source:HGNC Symbol;Acc:HGNC:13584]"
"ENSG00000165572",-0.696821606436875,4.33169606135872,94.6698507526142,9.07445816808801e-09,8.42109717998567e-07,"KBTBD6","kelch repeat and BTB domain containing 6 [Source:HGNC Symbol;Acc:HGNC:25340]"
"ENSG00000189114",-0.651373071918676,4.31385495335161,87.4500574321428,1.69317562956379e-08,1.53830334120929e-06,"BLOC1S3","biogenesis of lysosomal organelles complex 1 subunit 3 [Source:HGNC Symbol;Acc:HGNC:20914]"
"ENSG00000139977",-0.485213035603985,5.53560187959614,87.3350831673643,1.71066465098806e-08,1.54339966289145e-06,"NAA30","N(alpha)-acetyltransferase 30, NatC catalytic subunit [Source:HGNC Symbol;Acc:HGNC:19844]"
"ENSG00000183161",-0.816031395216711,3.99994948549532,83.3306209343817,2.46454015909989e-08,2.12048382430634e-06,"FANCF","Fanconi anemia complementation group F [Source:HGNC Symbol;Acc:HGNC:3587]"
"ENSG00000127334",-0.465974216671622,5.84387910477329,80.1988347635031,3.31285061928152e-08,2.79484124972114e-06,"DYRK2","dual specificity tyrosine phosphorylation regulated kinase 2 [Source:HGNC Symbol;Acc:HGNC:3093]"
"ENSG00000171806",-0.843182404086338,3.60685999793664,79.2933632151504,3.61503463089922e-08,2.99149872131482e-06,"METTL18","methyltransferase like 18 [Source:HGNC Symbol;Acc:HGNC:28793]"
"ENSG00000119401",-0.603917554543098,4.35615543939477,79.1409548246211,3.66883691498054e-08,3.01680564553336e-06,"TRIM32","tripartite motif containing 32 [Source:HGNC Symbol;Acc:HGNC:16380]"
"ENSG00000144802",-0.519224192712403,5.97369321271117,77.9740186978786,4.11141191775055e-08,3.33846647721345e-06,"NFKBIZ","NFKB inhibitor zeta [Source:HGNC Symbol;Acc:HGNC:29805]"
"ENSG00000164920",-0.516396626964587,5.13657079277333,77.7330120675922,4.20999691705599e-08,3.39728446871997e-06,"OSR2","odd-skipped related transciption factor 2 [Source:HGNC Symbol;Acc:HGNC:15830]"
"ENSG00000167447",-0.489174291222861,5.93327578620786,77.4558846381024,4.32660391899438e-08,3.4698295133071e-06,"SMG8","SMG8, nonsense mediated mRNA decay factor [Source:HGNC Symbol;Acc:HGNC:25551]"
"ENSG00000125630",-0.449310505894205,5.73819817939053,76.4206919797793,4.79488187783704e-08,3.77546093071871e-06,"POLR1B","RNA polymerase I subunit B [Source:HGNC Symbol;Acc:HGNC:20454]"
"ENSG00000183779",-0.470824614623981,6.70936697548587,72.6581839206954,7.03466777826834e-08,5.44014308186085e-06,"ZNF703","zinc finger protein 703 [Source:HGNC Symbol;Acc:HGNC:25883]"
"ENSG00000125484",-0.398441364881373,6.70835114301397,70.7923274412736,8.55837709495458e-08,6.54061383633235e-06,"GTF3C4","general transcription factor IIIC subunit 4 [Source:HGNC Symbol;Acc:HGNC:4667]"
"ENSG00000163545",-0.861616521347913,4.14405963593845,70.2000452207237,9.11584463414984e-08,6.92590956063595e-06,"NUAK2","NUAK family kinase 2 [Source:HGNC Symbol;Acc:HGNC:29558]"
"ENSG00000166860",-0.595053997683961,4.46547860499809,69.0778067467148,1.02857457422284e-07,7.72441668688043e-06,"ZBTB39","zinc finger and BTB domain containing 39 [Source:HGNC Symbol;Acc:HGNC:29014]"
"ENSG00000120696",-0.746541899407568,3.63837326507935,68.4169082024418,1.10518970182239e-07,8.25208310694051e-06,"KBTBD7","kelch repeat and BTB domain containing 7 [Source:HGNC Symbol;Acc:HGNC:25266]"
"ENSG00000196227",-0.439983441338199,5.99472507527325,66.2018625215481,1.41185305540632e-07,1.03631609581011e-05,"FAM217B","family with sequence similarity 217 member B [Source:HGNC Symbol;Acc:HGNC:16170]"
"ENSG00000183508",-0.450577080964309,6.12153840048446,65.1201431750384,1.59497999615181e-07,1.15765252011198e-05,"FAM46C","family with sequence similarity 46 member C [Source:HGNC Symbol;Acc:HGNC:24712]"
"ENSG00000135245",-0.691365911149877,4.14328657667352,64.8705984917707,1.64086401726728e-07,1.1843391840187e-05,"HILPDA","hypoxia inducible lipid droplet associated [Source:HGNC Symbol;Acc:HGNC:28859]"
"ENSG00000183309",-0.440452984921548,5.41349506928247,63.633041157016,1.89110216306248e-07,1.35681431094876e-05,"ZNF623","zinc finger protein 623 [Source:HGNC Symbol;Acc:HGNC:29084]"
"ENSG00000256771",-0.567251955915199,4.37365630480569,63.5892029193302,1.90070970283771e-07,1.35681431094876e-05,"ZNF253","zinc finger protein 253 [Source:HGNC Symbol;Acc:HGNC:13497]"
"ENSG00000124217",-0.59466002324872,4.70522172088736,63.5231366798865,1.91529092483787e-07,1.35975189592862e-05,"MOCS3","molybdenum cofactor synthesis 3 [Source:HGNC Symbol;Acc:HGNC:15765]"
"ENSG00000173894",-0.476008809247488,5.36653989007824,61.6695704436258,2.37943471856265e-07,1.63564105098233e-05,"CBX2","chromobox 2 [Source:HGNC Symbol;Acc:HGNC:1552]"
"ENSG00000170468",-0.565089998664635,4.38140107932742,60.3832958536998,2.77446133608802e-07,1.86765811805469e-05,"RIOX1","ribosomal oxygenase 1 [Source:HGNC Symbol;Acc:HGNC:20968]"
"ENSG00000152684",-0.542592416197258,5.08038516340408,58.94173506882,3.3056808433461e-07,2.20243105214116e-05,"PELO","pelota mRNA surveillance and ribosome rescue factor [Source:HGNC Symbol;Acc:HGNC:8829]"
"ENSG00000173281",-0.658740221941005,3.83912576198662,58.2110955382466,3.61720548535048e-07,2.38551947541489e-05,"PPP1R3B","protein phosphatase 1 regulatory subunit 3B [Source:HGNC Symbol;Acc:HGNC:14942]"
"ENSG00000204315",-0.887807026559662,3.07478805586488,57.5557142724748,3.92446018850135e-07,2.57508013984897e-05,"FKBPL","FK506 binding protein like [Source:HGNC Symbol;Acc:HGNC:13949]"
"ENSG00000150776",-0.540903064159607,4.32034841632215,56.8337968231429,4.29676619625834e-07,2.79117932108942e-05,"C11orf57","chromosome 11 open reading frame 57 [Source:HGNC Symbol;Acc:HGNC:25569]"
"ENSG00000247626",-0.628994437513706,3.99504851105676,55.291247819381,5.23055494498799e-07,3.38086417140716e-05,"MARS2","methionyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:25133]"
"ENSG00000115507",-1.09482068876464,2.02177534121351,55.142115853436,5.33212992900927e-07,3.42945703156873e-05,"OTX1","orthodenticle homeobox 1 [Source:HGNC Symbol;Acc:HGNC:8521]"
"ENSG00000114737",-0.531762364709373,4.24415533409328,54.179517090299,6.04273591098449e-07,3.81103033764614e-05,"CISH","cytokine inducible SH2 containing protein [Source:HGNC Symbol;Acc:HGNC:1984]"
"ENSG00000198331",-0.616524800841632,3.96568492832742,53.3664036013117,6.72515291769603e-07,4.20063397628398e-05,"HYLS1","HYLS1, centriolar and ciliogenesis associated [Source:HGNC Symbol;Acc:HGNC:26558]"
"ENSG00000125352",-0.591906618046213,3.94894072689295,52.825921713716,7.22581693323802e-07,4.47037207602992e-05,"RNF113A","ring finger protein 113A [Source:HGNC Symbol;Acc:HGNC:12974]"
"ENSG00000188483",-0.547249755927324,5.70902210539909,51.8105501150905,8.28185511986285e-07,5.07537083571973e-05,"IER5L","immediate early response 5 like [Source:HGNC Symbol;Acc:HGNC:23679]"
"ENSG00000122644",-0.46681404599801,5.49551817817524,51.4921468118137,8.64736835436741e-07,5.27448871642917e-05,"ARL4A","ADP ribosylation factor like GTPase 4A [Source:HGNC Symbol;Acc:HGNC:695]"
"ENSG00000197362",-0.589424228916659,4.22214998992031,50.4447064296941,9.98170558117987e-07,6.03173576328786e-05,"ZNF786","zinc finger protein 786 [Source:HGNC Symbol;Acc:HGNC:21806]"
"ENSG00000162757",-0.892926752309324,2.64110091169899,49.1015084663223,1.20378555768091e-06,7.07673392099113e-05,"C1orf74","chromosome 1 open reading frame 74 [Source:HGNC Symbol;Acc:HGNC:26319]"
"ENSG00000118655",-0.401013389292184,6.75095950380489,48.3348641053401,1.34189618057122e-06,7.79667244812947e-05,"DCLRE1B","DNA cross-link repair 1B [Source:HGNC Symbol;Acc:HGNC:17641]"
"ENSG00000198890",-0.308384016963455,7.8604253042683,47.5289671275101,1.50626833239887e-06,8.6590434400558e-05,"PRMT6","protein arginine methyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:18241]"
"ENSG00000177602",-0.762652930332129,2.90444727736586,46.5514795549835,1.73626507925839e-06,9.72308444384701e-05,"HASPIN","histone H3 associated protein kinase [Source:HGNC Symbol;Acc:HGNC:19682]"
"ENSG00000180901",-0.396825709414742,4.90841999767082,46.3826195751872,1.77980652407185e-06,9.92414006898774e-05,"KCTD2","potassium channel tetramerization domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21294]"
"ENSG00000124659",-0.463387709379971,4.35344748400415,45.1503516959445,2.13671796049933e-06,0.00011713181326079,"TBCC","tubulin folding cofactor C [Source:HGNC Symbol;Acc:HGNC:11580]"
"ENSG00000163026",-0.513928130260969,4.07539845183924,45.018359293895,2.17942610724792e-06,0.000118971025148592,"WDCP","WD repeat and coiled coil containing [Source:HGNC Symbol;Acc:HGNC:26157]"
"ENSG00000164011",-0.68109874996467,3.08392800489895,44.7527869403211,2.26824961260741e-06,0.000123301669317973,"ZNF691","zinc finger protein 691 [Source:HGNC Symbol;Acc:HGNC:28028]"
"ENSG00000162396",-0.869565179832722,2.40037899861725,44.5447316618583,2.34063808352348e-06,0.000126180788303473,"PARS2","prolyl-tRNA synthetase 2, mitochondrial (putative) [Source:HGNC Symbol;Acc:HGNC:30563]"
"ENSG00000172840",-0.425277554767938,4.91801705188155,44.0591296718651,2.51975276037502e-06,0.000134718633180215,"PDP2","pyruvate dehyrogenase phosphatase catalytic subunit 2 [Source:HGNC Symbol;Acc:HGNC:30263]"
"ENSG00000123080",-0.423294421561211,4.72852117945509,43.4655394633859,2.75962407631727e-06,0.000146338922446996,"CDKN2C","cyclin dependent kinase inhibitor 2C [Source:HGNC Symbol;Acc:HGNC:1789]"
"ENSG00000180739",-0.840861914529495,2.82182757707085,43.2552744790381,2.85057093701011e-06,0.000150547226071688,"S1PR5","sphingosine-1-phosphate receptor 5 [Source:HGNC Symbol;Acc:HGNC:14299]"
"ENSG00000177352",-0.567829371526893,3.86739555898167,43.1116164899467,2.91461489968523e-06,0.000153306383711379,"CCDC71","coiled-coil domain containing 71 [Source:HGNC Symbol;Acc:HGNC:25760]"
"ENSG00000160993",-0.637237480670713,3.63045570884578,42.5925585178069,3.15964634497324e-06,0.00016552469884634,"ALKBH4","alkB homolog 4, lysine demethylase [Source:HGNC Symbol;Acc:HGNC:21900]"
"ENSG00000196968",-0.775781210140807,2.45006118762947,42.38117289434,3.26590022570688e-06,0.000170403918603951,"FUT11","fucosyltransferase 11 [Source:HGNC Symbol;Acc:HGNC:19233]"
"ENSG00000105732",-0.431642885275236,4.61770026281888,42.280722417806,3.31777395544475e-06,0.000171311620878168,"ZNF574","zinc finger protein 574 [Source:HGNC Symbol;Acc:HGNC:26166]"
"ENSG00000167625",-0.502940531924141,4.09856508692407,42.2709973598837,3.32284432154842e-06,0.000171311620878168,"ZNF526","zinc finger protein 526 [Source:HGNC Symbol;Acc:HGNC:29415]"
"ENSG00000126804",-0.36794429742275,5.20601847164264,42.2709774413334,3.32285471530929e-06,0.000171311620878168,"ZBTB1","zinc finger and BTB domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20259]"
"ENSG00000177981",-0.411017456721318,4.7363966239389,41.8267065523482,3.56389456768691e-06,0.000180867649310111,"ASB8","ankyrin repeat and SOCS box containing 8 [Source:HGNC Symbol;Acc:HGNC:17183]"
"ENSG00000204209",-0.327634854756514,6.13592010312153,41.7756717861106,3.59280140044304e-06,0.000181625197644187,"DAXX","death domain associated protein [Source:HGNC Symbol;Acc:HGNC:2681]"
"ENSG00000175073",-0.557458998823993,3.56003835229456,41.662202004173,3.6580071837856e-06,0.000184204764851715,"VCPIP1","valosin containing protein interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:30897]"
"ENSG00000105708",-0.617312952816229,3.61572744837977,41.2967899871021,3.8770614446026e-06,0.000194481784896822,"ZNF14","zinc finger protein 14 [Source:HGNC Symbol;Acc:HGNC:12924]"
"ENSG00000124279",-0.544143087182909,3.90671079876274,41.1861753030774,3.94620645236852e-06,0.00019718890088143,"FASTKD3","FAST kinase domains 3 [Source:HGNC Symbol;Acc:HGNC:28758]"
"ENSG00000118518",-0.410332756347107,4.61300142795599,41.1455520058157,3.97194189781302e-06,0.000197714441135581,"RNF146","ring finger protein 146 [Source:HGNC Symbol;Acc:HGNC:21336]"
"ENSG00000137040",-0.470663363852506,4.20377681942095,41.0626587871949,4.02503444569758e-06,0.000199592547780546,"RANBP6","RAN binding protein 6 [Source:HGNC Symbol;Acc:HGNC:9851]"
"ENSG00000168758",-0.260608109181003,7.96694233798119,40.8056567818761,4.19470197468075e-06,0.000204878075394933,"SEMA4C","semaphorin 4C [Source:HGNC Symbol;Acc:HGNC:10731]"
"ENSG00000109118",-0.314590855649249,5.92273134251264,40.7511954248058,4.23166424788501e-06,0.000205909295537536,"PHF12","PHD finger protein 12 [Source:HGNC Symbol;Acc:HGNC:20816]"
"ENSG00000166133",-0.558703947768156,3.91042009521462,40.4464699597269,4.44524893136535e-06,0.00021474703885928,"RPUSD2","RNA pseudouridylate synthase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24180]"
"ENSG00000064703",-0.382166257234324,5.86321452201592,40.3525811684351,4.51344137181925e-06,0.000217180112232132,"DDX20","DEAD-box helicase 20 [Source:HGNC Symbol;Acc:HGNC:2743]"
"ENSG00000179886",-0.769336901437847,3.25533235479545,40.2022373423091,4.62506327727768e-06,0.000221729970842773,"TIGD5","tigger transposable element derived 5 [Source:HGNC Symbol;Acc:HGNC:18336]"
"ENSG00000132436",-0.35961684600131,5.67792212002697,39.9210297249187,4.84214386981107e-06,0.000227931641871686,"FIGNL1","fidgetin like 1 [Source:HGNC Symbol;Acc:HGNC:13286]"
"ENSG00000183665",-0.354044983177423,5.36217223908818,39.8870195677958,4.8691543303725e-06,0.000228375642816605,"TRMT12","tRNA methyltransferase 12 homolog [Source:HGNC Symbol;Acc:HGNC:26091]"
"ENSG00000064195",-1.08954423837733,1.73211743467375,39.81425392525,4.9275060593322e-06,0.00023028114648505,"DLX3","distal-less homeobox 3 [Source:HGNC Symbol;Acc:HGNC:2916]"
"ENSG00000182310",-0.54294751720654,3.90164537658164,39.7765421568946,4.95805195379903e-06,0.000230878175569022,"SPACA6","sperm acrosome associated 6 [Source:HGNC Symbol;Acc:HGNC:27113]"
"ENSG00000168269",-1.5154362258863,0.652804838644256,39.647580504107,5.06410396603351e-06,0.000234419396371381,"FOXI1","forkhead box I1 [Source:HGNC Symbol;Acc:HGNC:3815]"
"ENSG00000180855",-0.676563427490885,3.23095274153722,39.6402760604268,5.0701855280448e-06,0.000234419396371381,"ZNF443","zinc finger protein 443 [Source:HGNC Symbol;Acc:HGNC:20878]"
"ENSG00000149930",-0.301209855030161,7.50323222356122,39.3109222121605,5.35298812168447e-06,0.000246617098145123,"TAOK2","TAO kinase 2 [Source:HGNC Symbol;Acc:HGNC:16835]"
"ENSG00000168612",-0.502842832572735,4.01785098942451,39.0073809771401,5.62915954110485e-06,0.000257006137430697,"ZSWIM1","zinc finger SWIM-type containing 1 [Source:HGNC Symbol;Acc:HGNC:16155]"
"ENSG00000197933",-0.614522678383485,3.66643415899007,38.1167706642236,6.53483392034268e-06,0.000294793619073236,"ZNF823","zinc finger protein 823 [Source:HGNC Symbol;Acc:HGNC:30936]"
"ENSG00000133884",-0.316298014712331,5.56235380414798,37.6589955144227,7.06229080469256e-06,0.000316390628050227,"DPF2","double PHD fingers 2 [Source:HGNC Symbol;Acc:HGNC:9964]"
"ENSG00000132801",-0.668876911681252,2.73801784697891,37.0922653291316,7.78168156120507e-06,0.00034623153028485,"ZSWIM3","zinc finger SWIM-type containing 3 [Source:HGNC Symbol;Acc:HGNC:16157]"
"ENSG00000175707",-0.461772287067441,4.26331280560376,36.8898718225306,8.05796567859661e-06,0.000355932176715767,"KDF1","keratinocyte differentiation factor 1 [Source:HGNC Symbol;Acc:HGNC:26624]"
"ENSG00000215012",-0.325897214671763,5.84160538683132,36.8784481445763,8.07388073717361e-06,0.000355932176715767,"RTL10","retrotransposon Gag like 10 [Source:HGNC Symbol;Acc:HGNC:26112]"
"ENSG00000143971",-0.457659856539144,4.16446429898426,36.6487007774595,8.40146273739907e-06,0.000368756094203678,"ETAA1","ETAA1, ATR kinase activator [Source:HGNC Symbol;Acc:HGNC:24648]"
"ENSG00000197782",-0.557872098581441,3.46737405189831,36.3908794590011,8.7867127971018e-06,0.000384110877796419,"ZNF780A","zinc finger protein 780A [Source:HGNC Symbol;Acc:HGNC:27603]"
"ENSG00000090447",-0.391620072947177,4.65649031281192,36.3153834097699,8.9031963808766e-06,0.000386857282208524,"TFAP4","transcription factor AP-4 [Source:HGNC Symbol;Acc:HGNC:11745]"
"ENSG00000110060",-0.601840695055675,3.15830669392394,36.2817944778768,8.9555699228287e-06,0.000387806648534427,"PUS3","pseudouridylate synthase 3 [Source:HGNC Symbol;Acc:HGNC:25461]"
"ENSG00000160051",-0.503958756143887,3.77140636678482,36.1385244141307,9.18282782256052e-06,0.000395042866743426,"IQCC","IQ motif containing C [Source:HGNC Symbol;Acc:HGNC:25545]"
"ENSG00000203883",-0.909696443382073,2.07547580673009,36.1196702974002,9.21320725240594e-06,0.000395042866743426,"SOX18","SRY-box 18 [Source:HGNC Symbol;Acc:HGNC:11194]"
"ENSG00000123485",-0.333210965493882,5.84350445831651,35.9663182770464,9.46447751328255e-06,0.00040448188109397,"HJURP","Holliday junction recognition protein [Source:HGNC Symbol;Acc:HGNC:25444]"
"ENSG00000166170",-0.311208435618526,6.08692600103664,35.8362362411173,9.68357649737947e-06,0.000412488609357227,"BAG5","BCL2 associated athanogene 5 [Source:HGNC Symbol;Acc:HGNC:941]"
"ENSG00000173275",-0.634649140730409,3.62105942520837,35.6667379802728,9.97753832280025e-06,0.000422241621790947,"ZNF449","zinc finger protein 449 [Source:HGNC Symbol;Acc:HGNC:21039]"
"ENSG00000119402",-0.27857398782846,6.78126158222858,35.3910142003787,1.04770756097902e-05,0.000440511865121017,"FBXW2","F-box and WD repeat domain containing 2 [Source:HGNC Symbol;Acc:HGNC:13608]"
"ENSG00000091527",-0.237882931443744,8.83701167411555,35.3498383107498,1.05540248115574e-05,0.000442315775328239,"CDV3","CDV3 homolog [Source:HGNC Symbol;Acc:HGNC:26928]"
"ENSG00000171425",-0.571173959123824,3.84446107423956,35.2569714333322,1.0729882031589e-05,0.000446803292802578,"ZNF581","zinc finger protein 581 [Source:HGNC Symbol;Acc:HGNC:25017]"
"ENSG00000119906",-0.283032145067717,6.57496870909878,35.1863438163067,1.08657989818278e-05,0.000451017445277656,"SLF2","SMC5-SMC6 complex localization factor 2 [Source:HGNC Symbol;Acc:HGNC:17814]"
"ENSG00000149658",-0.246114708694823,7.0395899219215,34.9705273641886,1.12930774628376e-05,0.000465776706022814,"YTHDF1","YTH N6-methyladenosine RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:15867]"
"ENSG00000165175",-0.322923892682976,5.99618586516317,34.6392072034715,1.19857114269135e-05,0.000488992354745904,"MID1IP1","MID1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:20715]"
"ENSG00000167183",-0.401698097942411,4.93344067951565,34.6295892967019,1.20065087102789e-05,0.000488992354745904,"PRR15L","proline rich 15 like [Source:HGNC Symbol;Acc:HGNC:28149]"
"ENSG00000175137",-0.53846307583153,4.19261190110955,34.5781448847116,1.21184304167028e-05,0.000492008274918134,"SH3BP5L","SH3 binding domain protein 5 like [Source:HGNC Symbol;Acc:HGNC:29360]"
"ENSG00000163156",-0.337552698765346,5.42327232653523,34.4158744125045,1.24791044689802e-05,0.000505073287417416,"SCNM1","sodium channel modifier 1 [Source:HGNC Symbol;Acc:HGNC:23136]"
"ENSG00000179918",-0.265730070353124,6.75340540519134,34.1726144639399,1.30422695418767e-05,0.000524374901159187,"SEPHS2","selenophosphate synthetase 2 [Source:HGNC Symbol;Acc:HGNC:19686]"
"ENSG00000164902",-0.324715167688327,5.41508881848693,34.1579601804348,1.30770834340807e-05,0.000524374901159187,"PHAX","phosphorylated adaptor for RNA export [Source:HGNC Symbol;Acc:HGNC:10241]"
"ENSG00000198182",-0.518634541065689,3.7102749670566,34.0470873339856,1.3343842072104e-05,0.00053242727999494,"ZNF607","zinc finger protein 607 [Source:HGNC Symbol;Acc:HGNC:28192]"
"ENSG00000171492",-0.410684109318412,4.56975972110355,34.0405083561369,1.33598593964248e-05,0.00053242727999494,"LRRC8D","leucine rich repeat containing 8 family member D [Source:HGNC Symbol;Acc:HGNC:16992]"
"ENSG00000187626",-0.813995218216215,2.05631165481698,33.9895846730325,1.34845621516617e-05,0.000535753613071527,"ZKSCAN4","zinc finger with KRAB and SCAN domains 4 [Source:HGNC Symbol;Acc:HGNC:13854]"
"ENSG00000180592",-0.715498329252693,2.72153873982069,33.9463031196653,1.35915647570118e-05,0.000538358565009442,"SKIDA1","SKI/DACH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:32697]"
"ENSG00000186834",-0.290558238221767,6.35802873744347,33.9255977377238,1.3643085838158e-05,0.000538756751396197,"HEXIM1","hexamethylene bisacetamide inducible 1 [Source:HGNC Symbol;Acc:HGNC:24953]"
"ENSG00000049283",-0.374711241534807,5.93990146671434,33.7446066855056,1.41027691754838e-05,0.00055522174887238,"EPN3","epsin 3 [Source:HGNC Symbol;Acc:HGNC:18235]"
"ENSG00000234616",-0.312766566495782,5.59328854870207,33.1832874771675,1.56411243466179e-05,0.000612076769612228,"JRK","Jrk helix-turn-helix protein [Source:HGNC Symbol;Acc:HGNC:6199]"
"ENSG00000187866",-0.454821401169128,3.84246533116216,33.103129989856,1.58755929856329e-05,0.000617532048111804,"FAM122A","family with sequence similarity 122A [Source:HGNC Symbol;Acc:HGNC:23490]"
"ENSG00000196372",-0.306311861171853,5.6631836967744,32.8810537205963,1.65457770478679e-05,0.000641679807181789,"ASB13","ankyrin repeat and SOCS box containing 13 [Source:HGNC Symbol;Acc:HGNC:19765]"
"ENSG00000081386",-0.483706298860616,3.69613257785554,32.8355938195746,1.66867962596997e-05,0.00064522278870839,"ZNF510","zinc finger protein 510 [Source:HGNC Symbol;Acc:HGNC:29161]"
"ENSG00000176396",-0.485878698691663,3.86667372345837,32.3615234270711,1.82394517380237e-05,0.000694917762405877,"EID2","EP300 interacting inhibitor of differentiation 2 [Source:HGNC Symbol;Acc:HGNC:28292]"
"ENSG00000181449",-0.467258008275693,3.90532603657602,32.3018316358776,1.84460458285039e-05,0.000700733998257082,"SOX2","SRY-box 2 [Source:HGNC Symbol;Acc:HGNC:11195]"
"ENSG00000126778",-0.616465127059496,3.60661885932215,32.2154669954138,1.87495585127445e-05,0.000708122861039465,"SIX1","SIX homeobox 1 [Source:HGNC Symbol;Acc:HGNC:10887]"
"ENSG00000204439",-0.382809047180831,4.35812465758369,32.1444368618687,1.90033293526435e-05,0.000715626825940707,"C6orf47","chromosome 6 open reading frame 47 [Source:HGNC Symbol;Acc:HGNC:19076]"
"ENSG00000151458",-0.26740659605022,6.61100643699579,31.7551574752618,2.04634768163991e-05,0.000759604259424733,"ANKRD50","ankyrin repeat domain 50 [Source:HGNC Symbol;Acc:HGNC:29223]"
"ENSG00000113369",-0.58925953810192,3.19787877714391,31.7127864698208,2.06297651582797e-05,0.000763595182154899,"ARRDC3","arrestin domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29263]"
